CodeElement, SuspiciousScore
org.apache.commons.lang3.SystemUtils#toJavaVersionInt(java.lang.String):1673, 3.40184
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1792, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1795, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1796, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1797, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1798, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1800, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1801, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1803, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1804, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1806, 3.392480184399665
org.apache.commons.lang3.SystemUtils#toVersionInt(int[]):1793, 3.39184
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1717, 3.169541067811865
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1716, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1719, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1720, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1721, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1722, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1723, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1724, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1725, 3.1631101843996645
org.apache.commons.lang3.SystemUtils#toJavaVersionIntArray(java.lang.String,int):1728, 3.1631101843996645
