CodeElement, SuspiciousScore
org.joda.time.MutableDateTime:addHours:786, 4.997768963807635
org.joda.time.MutableDateTime:addHours:785, 4.997768963807635
org.joda.time.DateTimeZone:getOffsetFromLocal:931, 4.993058998512643
org.joda.time.MutableDateTime:<init>:351, 4.98562221120476
org.joda.time.MutableDateTime:<init>:353, 4.98562221120476
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:equals:785, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$OfYear:equals:634, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$OfYear:equals:629, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:equals:780, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$OfYear:equals:633, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$OfYear:equals:632, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:equals:1291, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:equals:1286, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:equals:783, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:equals:784, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:equals:1289, 4.9791769955379275
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:equals:1290, 4.9791769955379275
org.joda.time.tz.CachedDateTimeZone:equals:130, 4.9766980664353
org.joda.time.tz.CachedDateTimeZone:equals:131, 4.9766980664353
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:equals:1625, 4.976450173525037
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:equals:1622, 4.976450173525037
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:equals:1627, 4.976450173525037
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:equals:1626, 4.976450173525037
org.joda.time.MutableDateTime:toString:1229, 4.975706494794249
org.joda.time.MutableDateTime:setMillis:456, 4.966038671294001
org.joda.time.tz.CachedDateTimeZone$Info:getOffset:202, 4.965790778383738
org.joda.time.tz.CachedDateTimeZone:equals:127, 4.96504709965295
org.joda.time.MutableDateTime:setMillis:474, 4.964551313832424
org.joda.time.MutableDateTime:setMillis:473, 4.964551313832424
org.joda.time.base.BaseDateTime:setMillis:317, 4.964551313832424
org.joda.time.base.BaseDateTime:setMillis:318, 4.964551313832424
org.joda.time.MutableDateTime:setMillis:454, 4.964551313832424
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetFromLocalToSubtract:357, 4.962568170550322
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetFromLocalToSubtract:351, 4.962568170550322
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetFromLocalToSubtract:352, 4.962568170550322
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetFromLocalToSubtract:354, 4.962568170550322
org.joda.time.DateTimeZone:forID:213, 4.959841348537432
org.joda.time.tz.ZoneInfoProvider:getZone:149, 4.958106098165593
org.joda.time.tz.ZoneInfoProvider:getZone:154, 4.958106098165593
org.joda.time.tz.ZoneInfoProvider:getZone:152, 4.958106098165593
org.joda.time.tz.ZoneInfoProvider:getZone:153, 4.958106098165593
org.joda.time.tz.ZoneInfoProvider:getZone:151, 4.958106098165593
org.joda.time.DateTimeZone:forID:212, 4.958106098165593
org.joda.time.DateTimeZone:forID:211, 4.958106098165593
org.joda.time.tz.ZoneInfoProvider:getZone:144, 4.957362419434804
org.joda.time.chrono.ISOChronology:getInstance:110, 4.956866633614279
org.joda.time.chrono.ISOChronology:getInstance:106, 4.956866633614279
org.joda.time.chrono.ISOChronology:getInstance:104, 4.956866633614279
org.joda.time.chrono.ISOChronology:getInstance:105, 4.956866633614279
org.joda.time.chrono.ISOChronology:getInstance:111, 4.956866633614279
org.joda.time.chrono.ISOChronology:getInstance:112, 4.956866633614279
org.joda.time.DateTimeZone:forID:208, 4.956618740704016
org.joda.time.DateTimeZone:forID:205, 4.956618740704016
org.joda.time.tz.ZoneInfoProvider:getZone:139, 4.955379276152702
org.joda.time.tz.ZoneInfoProvider:getZone:140, 4.955379276152702
org.joda.time.tz.ZoneInfoProvider:getZone:135, 4.955379276152702
org.joda.time.chrono.ZonedChronology$ZonedDurationField:add:315, 4.94174516608825
org.joda.time.chrono.ZonedChronology$ZonedDurationField:add:317, 4.94174516608825
org.joda.time.chrono.ZonedChronology$ZonedDurationField:add:316, 4.94174516608825
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2158, 4.939762022806148
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1971, 4.9360436291522065
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1963, 4.9360436291522065
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1964, 4.9360436291522065
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1962, 4.9360436291522065
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetToAdd:342, 4.929102627664848
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetToAdd:341, 4.929102627664848
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetToAdd:344, 4.929102627664848
org.joda.time.chrono.ZonedChronology$ZonedDurationField:getOffsetToAdd:347, 4.929102627664848
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2184, 4.9273673772930096
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2183, 4.9273673772930096
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2182, 4.9273673772930096
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2176, 4.926127912741696
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2157, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2166, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2165, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2164, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2170, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2169, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2175, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2174, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2179, 4.923401090728805
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2178, 4.923401090728805
org.joda.time.format.ISODateTimeFormat$Constants:access$1500:1136, 4.916955875061973
org.joda.time.format.ISODateTimeFormat:dateTime:725, 4.916955875061973
org.joda.time.base.BaseDateTime:<init>:223, 4.915220624690134
org.joda.time.base.BaseDateTime:<init>:225, 4.915220624690134
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1913, 4.912493802677243
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1916, 4.912493802677243
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1917, 4.912493802677243
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2153, 4.910262766484879
org.joda.time.format.DateTimeFormatterBuilder$TimeZoneOffset:printTo:2150, 4.910262766484879
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1961, 4.908775409023302
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1951, 4.908775409023302
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1959, 4.908775409023302
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1946, 4.908775409023302
org.joda.time.format.DateTimeFormatterBuilder$Fraction:printTo:1947, 4.908775409023302
org.joda.time.field.PreciseDurationDateTimeField:remainder:128, 4.90505701536936
org.joda.time.field.PreciseDurationDateTimeField:remainder:127, 4.904065443728309
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2667, 4.896132870599901
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:522, 4.892166584035697
org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral:printTo:1219, 4.892166584035697
org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral:printTo:1218, 4.892166584035697
org.joda.time.format.FormatUtils:appendPaddedInteger:68, 4.891918691125434
org.joda.time.format.FormatUtils:appendPaddedInteger:77, 4.891918691125434
org.joda.time.format.FormatUtils:appendPaddedInteger:78, 4.891918691125434
org.joda.time.format.FormatUtils:appendPaddedInteger:74, 4.891918691125434
org.joda.time.format.FormatUtils:appendPaddedInteger:75, 4.891918691125434
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2665, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2671, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2670, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2674, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2672, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2660, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$Composite:printTo:2661, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber:printTo:1480, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber:printTo:1479, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber:printTo:1476, 4.891175012394646
org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber:printTo:1475, 4.891175012394646
org.joda.time.format.DateTimeFormatter:print:593, 4.890431333663857
org.joda.time.format.DateTimeFormatter:print:592, 4.890431333663857
org.joda.time.format.DateTimeFormatter:print:594, 4.890431333663857
org.joda.time.format.DateTimeFormatter:printTo:470, 4.890183440753594
org.joda.time.format.DateTimeFormatter:printTo:471, 4.890183440753594
org.joda.time.format.DateTimeFormatter:printTo:469, 4.890183440753594
org.joda.time.format.DateTimeFormatter:printTo:472, 4.890183440753594
org.joda.time.format.FormatUtils:appendPaddedInteger:83, 4.889191869112543
org.joda.time.format.FormatUtils:appendPaddedInteger:82, 4.888943976202281
org.joda.time.format.DateTimeFormatter:printTo:635, 4.888448190381755
org.joda.time.format.DateTimeFormatter:printTo:634, 4.888448190381755
org.joda.time.format.DateTimeFormatter:printTo:633, 4.888448190381755
org.joda.time.format.DateTimeFormatter:printTo:632, 4.888448190381755
org.joda.time.format.DateTimeFormatter:printTo:629, 4.888448190381755
org.joda.time.format.DateTimeFormatter:printTo:628, 4.888448190381755
org.joda.time.format.DateTimeFormatter:printTo:641, 4.888448190381755
org.joda.time.format.DateTimeFormatter:printTo:642, 4.888448190381755
org.joda.time.format.FormatUtils:appendPaddedInteger:80, 4.887208725830441
org.joda.time.format.FormatUtils:appendPaddedInteger:87, 4.887208725830441
org.joda.time.format.FormatUtils:appendPaddedInteger:90, 4.887208725830441
org.joda.time.chrono.AssembledChronology:hours:192, 4.8767972235994055
org.joda.time.tz.CachedDateTimeZone:hashCode:123, 4.873574615765989
org.joda.time.format.FormatUtils:appendPaddedInteger:64, 4.873574615765989
org.joda.time.format.FormatUtils:appendPaddedInteger:63, 4.873326722855726
org.joda.time.format.FormatUtils:appendPaddedInteger:66, 4.873326722855726
org.joda.time.DateTimeZone:hashCode:1273, 4.870847793753098
org.joda.time.chrono.AssembledChronology:secondOfDay:176, 4.869360436291522
org.joda.time.format.DateTimeFormatterBuilder$Composite:estimatePrintedLength:2654, 4.869112543381259
org.joda.time.format.FormatUtils:appendPaddedInteger:67, 4.861923648983639
org.joda.time.format.DateTimeFormatter:requirePrinter:668, 4.859444719881012
org.joda.time.format.DateTimeFormatter:requirePrinter:667, 4.859444719881012
org.joda.time.format.DateTimeFormatter:requirePrinter:671, 4.859444719881012
org.joda.time.DateTimeUtils:getInstantChronology:199, 4.854734754586019
org.joda.time.DateTimeUtils:getInstantChronology:200, 4.854734754586019
org.joda.time.DateTimeUtils:getInstantChronology:203, 4.854734754586019
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:596, 4.8512642538423405
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:593, 4.8512642538423405
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:609, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:600, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:603, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:602, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:605, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:607, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:606, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1611, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1265, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonthPrevious:702, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1255, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1244, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1253, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1246, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1247, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1248, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonthPrevious:701, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonthPrevious:691, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1270, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1268, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:591, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1609, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1610, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1280, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:previous:768, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:616, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:615, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$DSTZone:previousTransition:1282, 4.850520575111552
org.joda.time.tz.DateTimeZoneBuilder$OfYear:previous:625, 4.850520575111552
org.joda.time.format.FormatUtils:appendPaddedInteger:50, 4.850024789291027
org.joda.time.format.FormatUtils:appendPaddedInteger:92, 4.850024789291027
org.joda.time.format.FormatUtils:appendPaddedInteger:62, 4.850024789291027
org.joda.time.DateTimeUtils:getInstantChronology:196, 4.84853743182945
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:726, 4.84680218145761
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonth:709, 4.846554288547347
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonth:711, 4.846554288547347
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonth:710, 4.846554288547347
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:725, 4.846554288547347
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:720, 4.844571145265245
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:717, 4.844571145265245
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:719, 4.844571145265245
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:718, 4.844571145265245
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:731, 4.844571145265245
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfWeek:729, 4.844571145265245
org.joda.time.tz.DateTimeZoneBuilder$Recurrence:getSaveMillis:776, 4.844323252354982
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonth:713, 4.844323252354982
org.joda.time.tz.DateTimeZoneBuilder$OfYear:setDayOfMonth:706, 4.844323252354982
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1608, 4.8435795736241944
org.joda.time.DateTimeZone:getID:731, 4.8428358948934065
org.joda.time.DateTimeUtils:getInstantMillis:181, 4.841844323252355
org.joda.time.field.BaseDateTimeField:add:253, 4.836390679226574
org.joda.time.tz.CachedDateTimeZone:previousTransition:119, 4.835894893406048
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1599, 4.835894893406048
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1598, 4.835894893406048
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1591, 4.835894893406048
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1590, 4.835894893406048
org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone:previousTransition:1592, 4.835894893406048
org.joda.time.DateTimeUtils:getInstantMillis:178, 4.8349033217649975
org.joda.time.DateTimeZone:getOffsetFromLocal:926, 4.832672285572633
org.joda.time.DateTimeZone:getOffsetFromLocal:927, 4.832672285572633
org.joda.time.DateTimeZone:getOffsetFromLocal:929, 4.832672285572633
org.joda.time.DateTimeZone:getOffsetFromLocal:928, 4.832672285572633
org.joda.time.DateTimeZone:getOffsetFromLocal:930, 4.832672285572633
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:116, 4.829697570649479
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:115, 4.829697570649479
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:137, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:139, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:138, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:145, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:147, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:114, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:99, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:113, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:104, 4.828210213187903
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:105, 4.828210213187903
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:getField:524, 4.827714427367377
org.joda.time.chrono.BasicMonthOfYearDateTimeField:add:93, 4.827218641546851
org.joda.time.chrono.GJDayOfWeekDateTimeField:get:57, 4.823996033713436
org.joda.time.chrono.ZonedChronology:localToUTC:144, 4.823748140803173
org.joda.time.chrono.ZonedChronology:localToUTC:139, 4.822260783341596
org.joda.time.chrono.ZonedChronology:localToUTC:138, 4.822260783341596
org.joda.time.chrono.ZonedChronology:localToUTC:141, 4.822260783341596
org.joda.time.chrono.ZonedChronology:localToUTC:140, 4.822260783341596
org.joda.time.chrono.ZonedChronology:getDateTimeMillis:118, 4.822012890431334
org.joda.time.chrono.BasicChronology:getDayOfWeek:552, 4.819286068418443
