CodeElement, SuspiciousScore
org.apache.commons.math.special.Gamma:regularizedGammaP:180, 1.0
org.apache.commons.math.MaxIterationsExceededException:<init>:38, 0.5
org.apache.commons.math.MaxIterationsExceededException:<init>:39, 0.5
org.apache.commons.math.MaxIterationsExceededException:<init>:36, 0.5
org.apache.commons.math.ConvergenceException:<init>:44, 0.25
org.apache.commons.math.ConvergenceException:<init>:45, 0.25
org.apache.commons.math.distribution.NormalDistributionImpl:cumulativeProbability:109, 0.125
org.apache.commons.math.special.Gamma:regularizedGammaP:161, 0.11111111111111116
org.apache.commons.math.special.Erf:erf:58, 0.08333333333333337
org.apache.commons.math.special.Erf:erf:57, 0.07692307692307687
org.apache.commons.math.special.Erf:erf:56, 0.07692307692307687
org.apache.commons.math.special.Erf:erf:60, 0.07692307692307687
org.apache.commons.math.distribution.NormalDistributionImpl:<init>:51, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:<init>:42, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:<init>:50, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:<init>:39, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:<init>:53, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:<init>:52, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:setStandardDeviation:98, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:setStandardDeviation:97, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:setStandardDeviation:93, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:setMean:76, 0.050000000000000044
org.apache.commons.math.distribution.NormalDistributionImpl:setMean:77, 0.050000000000000044
org.apache.commons.math.special.Gamma:regularizedGammaP:182, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:171, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:177, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:174, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:173, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:170, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:169, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:168, 0.02857142857142858
org.apache.commons.math.special.Gamma:regularizedGammaP:179, 0.02857142857142858
org.apache.commons.math.MathException:<init>:152, 0.02631578947368418
org.apache.commons.math.MathException:<init>:153, 0.02631578947368418
org.apache.commons.math.MathException:<init>:154, 0.02631578947368418
org.apache.commons.math.MathException:<init>:155, 0.02631578947368418
org.apache.commons.math.MathException:<init>:151, 0.02631578947368418
org.apache.commons.math.MathException:translate:85, 0.023255813953488413
org.apache.commons.math.MathException:translate:100, 0.023255813953488413
org.apache.commons.math.MathException:translate:83, 0.023255813953488413
org.apache.commons.math.MathException:buildMessage:115, 0.023255813953488413
org.apache.commons.math.MathException:buildMessage:114, 0.023255813953488413
org.apache.commons.math.MathException:buildMessage:113, 0.023255813953488413
org.apache.commons.math.MathException:translate:94, 0.023255813953488413
org.apache.commons.math.special.Gamma:regularizedGammaP:162, 0.023255813953488413
org.apache.commons.math.special.Gamma:regularizedGammaP:160, 0.022222222222222254
org.apache.commons.math.special.Gamma:regularizedGammaP:158, 0.020000000000000018
org.apache.commons.math.special.Gamma:regularizedGammaP:186, 0.020000000000000018
org.apache.commons.math.special.Gamma:logGamma:96, 0.011627906976744207
org.apache.commons.math.special.Gamma:logGamma:97, 0.011627906976744207
org.apache.commons.math.special.Gamma:logGamma:102, 0.011627906976744207
org.apache.commons.math.special.Gamma:logGamma:101, 0.011627906976744207
org.apache.commons.math.special.Gamma:logGamma:99, 0.011627906976744207
org.apache.commons.math.special.Gamma:logGamma:93, 0.011627906976744207
org.apache.commons.math.special.Gamma:logGamma:95, 0.011627906976744207
org.apache.commons.math.special.Gamma:logGamma:90, 0.011235955056179803
org.apache.commons.math.special.Gamma:logGamma:106, 0.011235955056179803
org.apache.commons.math.distribution.AbstractContinuousDistribution:<init>:46, 0.009009009009009028
org.apache.commons.math.distribution.AbstractContinuousDistribution:<init>:45, 0.009009009009009028
org.apache.commons.math.distribution.AbstractDistribution:<init>:38, 0.007518796992481258
org.apache.commons.math.distribution.AbstractDistribution:<init>:39, 0.007518796992481258
org.apache.commons.math.MessagesResources_fr:<clinit>:37, 0.0
org.apache.commons.math.MathException:getMessage:226, 0.0
org.apache.commons.math.MathException:translate:91, 0.0
org.apache.commons.math.MathException:translate:89, 0.0
org.apache.commons.math.MessagesResources_fr:<init>:31, 0.0
org.apache.commons.math.MessagesResources_fr:<init>:30, 0.0
org.apache.commons.math.MessagesResources_fr:getContents:34, 0.0
org.apache.commons.math.ArgumentOutsideDomainException:<init>:33, 0.0
org.apache.commons.math.ArgumentOutsideDomainException:<init>:36, 0.0
org.apache.commons.math.MathException:getCause:235, 0.0
org.apache.commons.math.MathException:<clinit>:50, 0.0
org.apache.commons.math.MathException:<clinit>:49, 0.0
org.apache.commons.math.MathException:<clinit>:47, 0.0
org.apache.commons.math.MathException:<clinit>:53, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:69, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:70, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:71, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:33, 0.0
org.apache.commons.math.MathException:<clinit>:57, 0.0
org.apache.commons.math.MathException:<clinit>:54, 0.0
org.apache.commons.math.FunctionEvaluationException:getArgument:119, 0.0
org.apache.commons.math.ConvergenceException:<init>:34, 0.0
org.apache.commons.math.ConvergenceException:<init>:35, 0.0
org.apache.commons.math.MathException:getPattern:208, 0.0
org.apache.commons.math.MathException:getArguments:216, 0.0
org.apache.commons.math.ConvergenceException:<init>:64, 0.0
org.apache.commons.math.ConvergenceException:<init>:63, 0.0
org.apache.commons.math.MathException:<init>:197, 0.0
org.apache.commons.math.MathException:<init>:199, 0.0
org.apache.commons.math.MathException:<init>:198, 0.0
org.apache.commons.math.MathException:<init>:201, 0.0
org.apache.commons.math.MathException:<init>:200, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:35, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:37, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:getDuplicateAbscissa:44, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:110, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:111, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:109, 0.0
org.apache.commons.math.MathConfigurationException:<init>:53, 0.0
