CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.joda.time.base.AbstractPartial:getField:105, 559, 8, 3898, 8
org.joda.time.DateTimeZone:setDefault:182, 2931, 8, 3898, 8
org.joda.time.DateTimeZone:setDefault:183, 2931, 8, 3898, 8
org.joda.time.DateTimeZone:setDefault:181, 2931, 8, 3898, 8
org.joda.time.DateTimeZone:getDefault:161, 3214, 8, 3898, 8
org.joda.time.chrono.AssembledChronology:year:268, 1555, 0, 3898, 8
org.joda.time.DateTimeUtils$FixedMillisProvider:<init>:416, 2764, 8, 3898, 8
org.joda.time.DateTimeUtils$FixedMillisProvider:<init>:414, 2764, 8, 3898, 8
org.joda.time.DateTimeUtils$FixedMillisProvider:<init>:415, 2764, 8, 3898, 8
org.joda.time.chrono.BuddhistChronology:getInstanceUTC:84, 11, 0, 3898, 8
org.joda.time.DateTimeUtils:setCurrentMillisSystem:68, 2767, 8, 3898, 8
org.joda.time.DateTimeUtils:setCurrentMillisSystem:69, 2767, 8, 3898, 8
org.joda.time.DateTimeUtils:setCurrentMillisSystem:70, 2767, 8, 3898, 8
org.joda.time.DateTimeUtils:setCurrentMillisFixed:84, 2764, 8, 3898, 8
org.joda.time.DateTimeUtils:setCurrentMillisFixed:83, 2764, 8, 3898, 8
org.joda.time.DateTimeUtils:setCurrentMillisFixed:82, 2764, 8, 3898, 8
org.joda.time.DateTimeZone:getDefault:133, 3214, 8, 3898, 8
org.joda.time.DateTimeZone:getDefault:134, 3214, 8, 3898, 8
org.joda.time.DateTimeZone:setDefault:175, 2931, 8, 3898, 8
org.joda.time.DateTimeZone:setDefault:174, 2931, 8, 3898, 8
org.joda.time.base.AbstractPartial:<init>:55, 1242, 8, 3898, 8
org.joda.time.base.AbstractPartial:<init>:54, 1242, 8, 3898, 8
org.joda.time.DateTimeZone:setDefault:184, 2931, 8, 3898, 8
org.joda.time.DateTimeZone:setDefault:178, 2931, 8, 3898, 8
org.joda.time.chrono.AssembledChronology:monthOfYear:260, 1618, 8, 3898, 8
org.joda.time.DateTimeUtils:checkPermission:129, 2767, 8, 3898, 8
org.joda.time.DateTimeUtils:checkPermission:130, 2767, 8, 3898, 8
org.joda.time.DateTimeUtils:checkPermission:133, 2767, 8, 3898, 8
org.joda.time.DateTimeFieldType:year:327, 1472, 8, 3898, 8
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:equals:464, 70, 0, 3898, 8
org.joda.time.base.AbstractPartial:getFieldType:79, 130, 0, 3898, 8
org.joda.time.DateTimeFieldType$StandardDateTimeFieldType:equals:463, 71, 0, 3898, 8
org.joda.time.DateTimeFieldType:monthOfYear:318, 1463, 8, 3898, 8
org.joda.time.field.BaseDateTimeField:getType:58, 454, 6, 3898, 8
org.joda.time.base.AbstractPartial:getFieldTypes:92, 4, 0, 3898, 8
org.joda.time.base.AbstractPartial:getFieldTypes:91, 4, 0, 3898, 8
org.joda.time.base.AbstractPartial:getFieldTypes:90, 4, 0, 3898, 8
org.joda.time.base.AbstractPartial:getFieldTypes:94, 4, 0, 3898, 8
org.joda.time.field.FieldUtils:equals:324, 37, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:equals:328, 14, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:equals:329, 14, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:equals:323, 1, 0, 3898, 8
org.joda.time.chrono.AssembledChronology:hourOfDay:196, 1249, 0, 3898, 8
org.joda.time.chrono.BuddhistChronology:equals:174, 70, 0, 3898, 8
org.joda.time.field.FieldUtils:equals:322, 451, 0, 3898, 8
org.joda.time.field.FieldUtils:equals:327, 37, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:equals:325, 14, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:equals:326, 4, 0, 3898, 8
org.joda.time.field.FieldUtils:equals:321, 460, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:<init>:43, 122, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:<init>:44, 122, 0, 3898, 8
org.joda.time.chrono.ISOChronology:getInstanceUTC:77, 1083, 8, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:equals:322, 14, 0, 3898, 8
org.joda.time.field.AbstractPartialFieldProperty:getFieldType:60, 30, 0, 3898, 8
org.joda.time.base.AbstractPartial:getValues:136, 7, 0, 3898, 8
org.joda.time.base.AbstractPartial:getValues:133, 7, 0, 3898, 8
org.joda.time.base.AbstractPartial:getValues:134, 7, 0, 3898, 8
org.joda.time.base.AbstractPartial:getValues:132, 7, 0, 3898, 8
org.joda.time.chrono.BaseChronology:validate:184, 503, 8, 3898, 8
org.joda.time.chrono.BaseChronology:validate:183, 503, 8, 3898, 8
org.joda.time.chrono.ISOChronology:getInstance:96, 2194, 2, 3898, 8
org.joda.time.chrono.ISOChronology:getInstance:102, 2162, 2, 3898, 8
org.joda.time.IllegalFieldValueException:createMessage:63, 123, 6, 3898, 8
org.joda.time.IllegalFieldValueException:createMessage:53, 93, 6, 3898, 8
org.joda.time.field.FieldUtils:verifyValueBounds:218, 73, 6, 3898, 8
org.joda.time.field.BaseDateTimeField:getMinimumValue:758, 525, 8, 3898, 8
org.joda.time.chrono.ISOChronology:getInstance:110, 92, 0, 3898, 8
org.joda.time.chrono.BaseChronology:validate:213, 499, 8, 3898, 8
org.joda.time.field.BaseDateTimeField:set:590, 109, 0, 3898, 8
org.joda.time.field.BaseDateTimeField:set:591, 109, 0, 3898, 8
org.joda.time.chrono.BasicMonthOfYearDateTimeField:getMaximumValue:339, 281, 8, 3898, 8
org.joda.time.base.BasePartial:getChronology:249, 495, 8, 3898, 8
org.joda.time.chrono.BaseChronology:validate:201, 500, 8, 3898, 8
org.joda.time.chrono.BaseChronology:validate:200, 500, 8, 3898, 8
org.joda.time.chrono.BaseChronology:validate:202, 500, 8, 3898, 8
org.joda.time.field.BaseDateTimeField:set:589, 138, 0, 3898, 8
org.joda.time.base.BasePartial:setValues:282, 1, 0, 3898, 8
org.joda.time.base.BasePartial:setValues:281, 1, 0, 3898, 8
org.joda.time.base.BasePartial:setValues:280, 1, 0, 3898, 8
org.joda.time.DateTimeZone:getID:706, 556, 0, 3898, 8
org.joda.time.chrono.AssembledChronology:getZone:108, 2449, 2, 3898, 8
org.joda.time.chrono.ISOChronology:getInstance:106, 92, 0, 3898, 8
org.joda.time.chrono.ISOChronology:getInstance:104, 92, 0, 3898, 8
org.joda.time.chrono.ISOChronology:getInstance:105, 92, 0, 3898, 8
org.joda.time.field.FieldUtils:verifyValueBounds:217, 1279, 8, 3898, 8
org.joda.time.chrono.BaseChronology:validate:192, 501, 8, 3898, 8
org.joda.time.field.BaseDateTimeField:getMaximumValue:804, 520, 8, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:117, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:116, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:115, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:114, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:113, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:112, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:110, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:111, 113, 6, 3898, 8
org.joda.time.IllegalFieldValueException:<init>:108, 113, 6, 3898, 8
