CodeElement, SuspiciousScore
org.mockito.internal.configuration.DefaultInjectionEngine$1:compare:38, 0.7071067811865475
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:70, 0.3779644730092272
org.mockito.internal.util.MockName:isSurrogate:36, 0.2581988897471611
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:65, 0.2581988897471611
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:66, 0.2581988897471611
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:67, 0.2581988897471611
org.mockito.internal.configuration.DefaultInjectionEngine$1:compare:37, 0.20412414523193154
org.mockito.internal.configuration.DefaultInjectionEngine$1:compare:34, 0.20412414523193154
org.mockito.internal.configuration.DefaultInjectionEngine$1:compare:32, 0.20412414523193154
org.mockito.internal.configuration.DefaultInjectionEngine$1:compare:31, 0.20412414523193154
org.mockito.internal.configuration.injection.FinalMockCandidateFilter$1:thenInject:27, 0.2
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:128, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:126, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:132, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:125, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:124, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:assertNoAnnotations:91, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:127, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:<init>:26, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:<init>:29, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:<init>:28, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:orderedInstanceFieldsFrom:100, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:orderedInstanceFieldsFrom:98, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:orderedInstanceFieldsFrom:99, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMockCandidate:92, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMockCandidate:95, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMockCandidate:93, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:filterCandidate:24, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter$1:thenInject:26, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine$1:<init>:29, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter$1:thenInject:31, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:filterCandidate:18, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:filterCandidate:19, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:filterCandidate:20, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter$1:thenInject:32, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:filterCandidate:22, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:filterCandidate:17, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:103, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:104, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:105, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:107, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:110, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:108, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:109, 0.19245008972987526
org.mockito.internal.configuration.injection.NameBasedCandidateFilter:filterCandidate:28, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter:<init>:18, 0.19245008972987526
org.mockito.internal.configuration.injection.NameBasedCandidateFilter:filterCandidate:19, 0.19245008972987526
org.mockito.internal.configuration.injection.NameBasedCandidateFilter:filterCandidate:20, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:114, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:injectMocks:113, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:137, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:136, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:139, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:145, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:141, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:149, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:150, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:143, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:142, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:151, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:152, 0.19245008972987526
org.mockito.internal.configuration.InjectingAnnotationEngine:scanMocks:156, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:<init>:12, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:<init>:13, 0.19245008972987526
org.mockito.internal.configuration.injection.TypeBasedCandidateFilter:<init>:14, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter$1:<init>:23, 0.19245008972987526
org.mockito.internal.configuration.injection.NameBasedCandidateFilter:<init>:16, 0.19245008972987526
org.mockito.internal.configuration.injection.NameBasedCandidateFilter:<init>:12, 0.19245008972987526
org.mockito.internal.configuration.injection.NameBasedCandidateFilter:<init>:14, 0.19245008972987526
org.mockito.internal.configuration.injection.NameBasedCandidateFilter:<init>:15, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter:filterCandidate:21, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter:filterCandidate:23, 0.19245008972987526
org.mockito.internal.configuration.injection.FinalMockCandidateFilter:filterCandidate:20, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:73, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:88, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:89, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:84, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:83, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:85, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:86, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:77, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:80, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:74, 0.19245008972987526
org.mockito.internal.configuration.DefaultInjectionEngine:injectMocksOnFields:75, 0.19245008972987526
org.mockito.internal.util.reflection.BeanPropertySetter:reportNoSetterFound:87, 0.19245008972987526
org.mockito.runners.MockitoJUnitRunner:filter:72, 0.19245008972987526
org.mockito.runners.MockitoJUnitRunner:filter:73, 0.19245008972987526
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:filter:46, 0.19245008972987526
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:filter:45, 0.19245008972987526
org.mockito.internal.runners.util.FrameworkUsageValidator:testFinished:29, 0.19245008972987526
org.mockito.internal.runners.util.FrameworkUsageValidator:testFinished:25, 0.19245008972987526
org.mockito.internal.runners.util.FrameworkUsageValidator:testFinished:28, 0.19245008972987526
org.mockito.internal.runners.util.FrameworkUsageValidator:testFinished:23, 0.19245008972987526
org.mockito.internal.util.reflection.BeanPropertySetter:<init>:38, 0.1889822365046136
org.mockito.internal.util.reflection.BeanPropertySetter:<init>:39, 0.1889822365046136
org.mockito.internal.util.reflection.BeanPropertySetter:set:79, 0.1889822365046136
org.mockito.internal.util.reflection.BeanPropertySetter:set:80, 0.1889822365046136
org.mockito.internal.util.reflection.BeanPropertySetter:reportNoSetterFound:84, 0.1889822365046136
org.mockito.internal.configuration.InjectingAnnotationEngine:assertNoAnnotations:86, 0.18569533817705186
org.mockito.internal.configuration.InjectingAnnotationEngine:assertNoAnnotations:87, 0.18569533817705186
org.mockito.internal.configuration.InjectingAnnotationEngine:processInjectMocks:65, 0.18569533817705186
org.mockito.internal.configuration.InjectingAnnotationEngine:processInjectMocks:66, 0.18569533817705186
org.mockito.runners.MockitoJUnitRunner:<init>:58, 0.18569533817705186
org.mockito.runners.MockitoJUnitRunner:<init>:57, 0.18569533817705186
org.mockito.runners.MockitoJUnitRunner:<init>:56, 0.18569533817705186
org.mockito.runners.MockitoJUnitRunner:run:63, 0.18569533817705186
org.mockito.runners.MockitoJUnitRunner:run:62, 0.18569533817705186
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl$1:withBefores:27, 0.18257418583505536
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl$1:withBefores:28, 0.18257418583505536
org.mockito.internal.MockitoCore:validateMockitoUsage:146, 0.18257418583505536
org.mockito.internal.MockitoCore:validateMockitoUsage:147, 0.18257418583505536
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:run:35, 0.18257418583505536
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:run:38, 0.18257418583505536
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:run:37, 0.18257418583505536
org.mockito.internal.runners.util.FrameworkUsageValidator:<init>:17, 0.18257418583505536
org.mockito.internal.runners.util.FrameworkUsageValidator:<init>:19, 0.18257418583505536
org.mockito.internal.runners.util.FrameworkUsageValidator:<init>:18, 0.18257418583505536
org.mockito.internal.runners.RunnerFactory:<init>:23, 0.18257418583505536
org.mockito.internal.runners.RunnerFactory:<init>:22, 0.18257418583505536
org.mockito.Mockito:validateMockitoUsage:1729, 0.18257418583505536
org.mockito.Mockito:validateMockitoUsage:1730, 0.18257418583505536
org.mockito.internal.util.reflection.BeanPropertySetter:<init>:27, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:<init>:26, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:<init>:29, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:<init>:28, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:<init>:30, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:set:51, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:set:50, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:set:56, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:set:54, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:set:53, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:propertyNameMatchFieldName:94, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:set:57, 0.17677669529663687
org.mockito.internal.util.reflection.BeanPropertySetter:set:74, 0.17677669529663687
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:<init>:31, 0.17407765595569785
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:<init>:23, 0.17407765595569785
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl:<init>:22, 0.17407765595569785
org.mockito.internal.runners.JUnit45AndHigherRunnerImpl$1:<init>:23, 0.17407765595569785
org.mockito.internal.runners.RunnerFactory:create:28, 0.17407765595569785
org.mockito.internal.runners.util.RunnerProvider:isJUnit45OrHigherAvailable:26, 0.17407765595569785
org.mockito.internal.runners.util.RunnerProvider:newInstance:32, 0.17149858514250882
org.mockito.internal.runners.util.RunnerProvider:newInstance:33, 0.17149858514250882
org.mockito.internal.runners.util.RunnerProvider:newInstance:36, 0.17149858514250882
org.mockito.internal.runners.util.RunnerProvider:newInstance:39, 0.17149858514250882
org.mockito.internal.runners.RunnerFactory:<init>:17, 0.1690308509457033
org.mockito.internal.runners.RunnerFactory:<init>:19, 0.1690308509457033
org.mockito.internal.runners.RunnerFactory:<init>:18, 0.1690308509457033
org.mockito.internal.runners.RunnerFactory:create:27, 0.1690308509457033
org.mockito.internal.util.reflection.FieldInitializer:acquireFieldInstance:111, 0.16666666666666666
org.mockito.internal.runners.util.RunnerProvider:<init>:12, 0.1643989873053573
org.mockito.internal.creation.MethodInterceptorFilter:hashCodeForMock:55, 0.16012815380508713
org.mockito.internal.creation.MethodInterceptorFilter:intercept:37, 0.16012815380508713
org.mockito.internal.util.reflection.FieldInitializer:initialize:51, 0.14907119849998599
org.mockito.internal.util.reflection.FieldInitializer:initialize:48, 0.14907119849998599
org.mockito.internal.util.reflection.FieldInitializer:initialize:55, 0.14907119849998599
org.mockito.internal.util.reflection.FieldInitializer:initialize:47, 0.14907119849998599
