CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.apache.commons.lang3.ArrayUtils:copyArrayGrow1:3535, 8, 1, 1643, 1
org.apache.commons.lang3.ArrayUtils:copyArrayGrow1:3533, 10, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:copyArrayGrow1:3532, 10, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:copyArrayGrow1:3531, 10, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:copyArrayGrow1:3530, 10, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:102, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:70, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:98, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:66, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:110, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:78, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:106, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:74, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:118, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:86, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:114, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:54, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:82, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:126, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:58, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:94, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:122, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:62, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:<clinit>:90, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3326, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3327, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3325, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:copyArrayGrow1:3529, 10, 1, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3354, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3353, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3352, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3379, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3381, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3380, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3406, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3407, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3408, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3433, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3434, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3435, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3462, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3461, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3460, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3489, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3488, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3487, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3514, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3515, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:add:3516, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:425, 3, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:377, 13, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:342, 3, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3104, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3256, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3257, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3254, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3255, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3162, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3078, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3222, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3167, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3170, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3168, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3169, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3135, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:409, 3, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3192, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:393, 3, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3001, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3011, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3024, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3009, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3006, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3008, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3046, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3223, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3025, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:313, 4, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3252, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:438, 3, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:329, 3, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3221, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3193, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3165, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3134, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3080, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3081, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3082, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3083, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:clone:358, 3, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3075, 1, 0, 1643, 1
org.apache.commons.lang3.ArrayUtils:addAll:3004, 1, 0, 1643, 1
