CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.apache.commons.math.MessagesResources_fr:<clinit>:46, 1, 0, 1611, 1
org.apache.commons.math.MathException:translate:73, 85, 0, 1611, 1
org.apache.commons.math.MathException:translate:67, 85, 0, 1611, 1
org.apache.commons.math.MessagesResources_fr:<init>:34, 1, 0, 1611, 1
org.apache.commons.math.MessagesResources_fr:<init>:33, 1, 0, 1611, 1
org.apache.commons.math.ArgumentOutsideDomainException:<init>:41, 2, 0, 1611, 1
org.apache.commons.math.ArgumentOutsideDomainException:<init>:39, 2, 0, 1611, 1
org.apache.commons.math.MessagesResources_fr:getContents:42, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:getArgument:150, 6, 0, 1611, 1
org.apache.commons.math.MathException:translate:62, 85, 0, 1611, 1
org.apache.commons.math.MathException:translate:60, 85, 0, 1611, 1
org.apache.commons.math.MathException:translate:64, 17, 0, 1611, 1
org.apache.commons.math.MathException:<init>:108, 77, 0, 1611, 1
org.apache.commons.math.MathException:<init>:109, 77, 0, 1611, 1
org.apache.commons.math.MathException:getMessage:166, 27, 0, 1611, 1
org.apache.commons.math.MathException:buildMessage:85, 89, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:70, 3, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:71, 3, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:72, 3, 0, 1611, 1
org.apache.commons.math.MathException:<init>:106, 77, 0, 1611, 1
org.apache.commons.math.MathException:<init>:107, 77, 0, 1611, 1
org.apache.commons.math.ConvergenceException:<init>:34, 1, 0, 1611, 1
org.apache.commons.math.ConvergenceException:<init>:35, 1, 0, 1611, 1
org.apache.commons.math.MathException:getPattern:146, 11, 0, 1611, 1
org.apache.commons.math.MathException:getArguments:155, 12, 0, 1611, 1
org.apache.commons.math.ConvergenceException:<init>:46, 24, 0, 1611, 1
org.apache.commons.math.ConvergenceException:<init>:45, 24, 0, 1611, 1
org.apache.commons.math.ConvergenceException:<init>:65, 1, 0, 1611, 1
org.apache.commons.math.ConvergenceException:<init>:66, 1, 0, 1611, 1
org.apache.commons.math.MathException:<init>:137, 9, 0, 1611, 1
org.apache.commons.math.MathException:<init>:138, 9, 0, 1611, 1
org.apache.commons.math.MathException:<init>:136, 9, 0, 1611, 1
org.apache.commons.math.MathException:<init>:135, 9, 0, 1611, 1
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:39, 3, 0, 1611, 1
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:37, 3, 0, 1611, 1
org.apache.commons.math.DuplicateSampleAbscissaException:getDuplicateAbscissa:46, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:46, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:44, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:45, 1, 0, 1611, 1
org.apache.commons.math.MathException:<init>:119, 14, 0, 1611, 1
org.apache.commons.math.MathException:<init>:122, 14, 0, 1611, 1
org.apache.commons.math.MathException:<init>:121, 14, 0, 1611, 1
org.apache.commons.math.MathException:<init>:120, 14, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:98, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:96, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:97, 1, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:245, 22, 0, 1611, 1
org.apache.commons.math.util.CompositeFormat:formatDouble:218, 70, 0, 1611, 1
org.apache.commons.math.util.CompositeFormat:getDefaultNumberFormat:56, 187, 0, 1611, 1
org.apache.commons.math.util.CompositeFormat:getDefaultNumberFormat:55, 187, 0, 1611, 1
org.apache.commons.math.util.CompositeFormat:getDefaultNumberFormat:54, 187, 0, 1611, 1
org.apache.commons.math.linear.RealVectorImpl:toString:1264, 2, 0, 1611, 1
org.apache.commons.math.linear.RealVectorImpl:<init>:77, 98, 0, 1611, 1
org.apache.commons.math.linear.RealVectorImpl:<init>:78, 98, 0, 1611, 1
org.apache.commons.math.linear.RealVectorImpl:<init>:79, 98, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:214, 22, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:207, 22, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:208, 22, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:211, 22, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:58, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:57, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:56, 1, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:215, 22, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:222, 22, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:224, 22, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:95, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:94, 61, 0, 1611, 1
org.apache.commons.math.util.CompositeFormat:formatDouble:211, 70, 0, 1611, 1
org.apache.commons.math.util.CompositeFormat:formatDouble:216, 56, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:216, 22, 0, 1611, 1
org.apache.commons.math.linear.RealVectorImpl:<clinit>:36, 1, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:getInstance:173, 3, 0, 1611, 1
org.apache.commons.math.linear.RealVectorImpl:getDimension:1157, 81, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:getInstance:182, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:218, 22, 0, 1611, 1
org.apache.commons.math.util.CompositeFormat:<init>:31, 187, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:119, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:118, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:117, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:125, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:124, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:123, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:122, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:121, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:120, 61, 0, 1611, 1
org.apache.commons.math.linear.RealVectorImpl:getEntry:1152, 76, 0, 1611, 1
org.apache.commons.math.linear.RealVectorFormat:format:244, 24, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:110, 3, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:108, 3, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:109, 3, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:85, 6, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:84, 6, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:86, 6, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:141, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:140, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:142, 1, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:126, 2, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:125, 2, 0, 1611, 1
org.apache.commons.math.FunctionEvaluationException:<init>:124, 2, 0, 1611, 1
org.apache.commons.math.MathConfigurationException:<init>:46, 3, 0, 1611, 1
org.apache.commons.math.MathConfigurationException:<init>:45, 3, 0, 1611, 1
org.apache.commons.math.MathConfigurationException:<init>:65, 1, 0, 1611, 1
org.apache.commons.math.MathConfigurationException:<init>:66, 1, 0, 1611, 1
org.apache.commons.math.MathException:printStackTrace:196, 2, 0, 1611, 1
org.apache.commons.math.MathException:getLocalizedMessage:172, 8, 0, 1611, 1
org.apache.commons.math.MathException:printStackTrace:190, 2, 0, 1611, 1
org.apache.commons.math.MathException:printStackTrace:192, 2, 0, 1611, 1
org.apache.commons.math.MathException:printStackTrace:191, 2, 0, 1611, 1
org.apache.commons.math.MathException:printStackTrace:195, 2, 0, 1611, 1
org.apache.commons.math.MathException:printStackTrace:194, 2, 0, 1611, 1
org.apache.commons.math.MaxIterationsExceededException:getMaxIterations:64, 2, 0, 1611, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:58, 1, 0, 1611, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:57, 1, 0, 1611, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:56, 1, 0, 1611, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:43, 5, 0, 1611, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:44, 5, 0, 1611, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:45, 5, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:109, 3, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:verifyInterpolationArray:299, 10, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:63, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:73, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:74, 3, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:verifyInterpolationArray:295, 10, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:75, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:<init>:39, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:116, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:120, 1, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:115, 3, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:verifyInterpolationArray:303, 9, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:108, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:107, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:105, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:110, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:122, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:77, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:81, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:80, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:118, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:117, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:114, 3, 0, 1611, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:113, 3, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:evaluate:176, 6, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:evaluate:184, 6, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:evaluate:183, 6, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:evaluate:192, 6, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:80, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:76, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:77, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:78, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:79, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:72, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:74, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>:75, 7, 0, 1611, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:evaluate:191, 6, 0, 1611, 1
