CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.apache.commons.math.MessagesResources_fr:<clinit>:46, 1, 0, 1903, 1
org.apache.commons.math.MathException:translate:73, 101, 1, 1903, 1
org.apache.commons.math.MathException:translate:67, 101, 1, 1903, 1
org.apache.commons.math.MessagesResources_fr:<init>:34, 1, 0, 1903, 1
org.apache.commons.math.MessagesResources_fr:<init>:33, 1, 0, 1903, 1
org.apache.commons.math.ArgumentOutsideDomainException:<init>:41, 2, 0, 1903, 1
org.apache.commons.math.ArgumentOutsideDomainException:<init>:39, 2, 0, 1903, 1
org.apache.commons.math.MessagesResources_fr:getContents:42, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:getArgument:150, 6, 0, 1903, 1
org.apache.commons.math.MathException:translate:62, 101, 1, 1903, 1
org.apache.commons.math.MathException:translate:60, 101, 1, 1903, 1
org.apache.commons.math.MathException:translate:64, 17, 0, 1903, 1
org.apache.commons.math.MathException:<init>:108, 93, 1, 1903, 1
org.apache.commons.math.MathException:<init>:109, 93, 1, 1903, 1
org.apache.commons.math.MathException:getMessage:166, 31, 1, 1903, 1
org.apache.commons.math.MathException:buildMessage:85, 104, 1, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:70, 3, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:71, 3, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:72, 3, 0, 1903, 1
org.apache.commons.math.MathException:<init>:106, 93, 1, 1903, 1
org.apache.commons.math.MathException:<init>:107, 93, 1, 1903, 1
org.apache.commons.math.ConvergenceException:<init>:34, 1, 0, 1903, 1
org.apache.commons.math.ConvergenceException:<init>:35, 1, 0, 1903, 1
org.apache.commons.math.MathException:getPattern:146, 11, 0, 1903, 1
org.apache.commons.math.MathException:getArguments:155, 12, 0, 1903, 1
org.apache.commons.math.ConvergenceException:<init>:46, 30, 1, 1903, 1
org.apache.commons.math.ConvergenceException:<init>:45, 30, 1, 1903, 1
org.apache.commons.math.ConvergenceException:<init>:65, 1, 0, 1903, 1
org.apache.commons.math.ConvergenceException:<init>:66, 1, 0, 1903, 1
org.apache.commons.math.MathException:<init>:137, 9, 0, 1903, 1
org.apache.commons.math.MathException:<init>:138, 9, 0, 1903, 1
org.apache.commons.math.MathException:<init>:136, 9, 0, 1903, 1
org.apache.commons.math.MathException:<init>:135, 9, 0, 1903, 1
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:39, 3, 0, 1903, 1
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:37, 3, 0, 1903, 1
org.apache.commons.math.DuplicateSampleAbscissaException:getDuplicateAbscissa:46, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:46, 2, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:44, 2, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:45, 2, 0, 1903, 1
org.apache.commons.math.MathException:<init>:119, 26, 1, 1903, 1
org.apache.commons.math.MathException:<init>:122, 26, 1, 1903, 1
org.apache.commons.math.MathException:<init>:121, 26, 1, 1903, 1
org.apache.commons.math.MathException:<init>:120, 26, 1, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:98, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:96, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:97, 1, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:245, 22, 0, 1903, 1
org.apache.commons.math.util.CompositeFormat:formatDouble:218, 70, 0, 1903, 1
org.apache.commons.math.util.CompositeFormat:getDefaultNumberFormat:56, 187, 0, 1903, 1
org.apache.commons.math.util.CompositeFormat:getDefaultNumberFormat:55, 187, 0, 1903, 1
org.apache.commons.math.util.CompositeFormat:getDefaultNumberFormat:54, 187, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:214, 22, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:207, 22, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:208, 22, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:211, 22, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:58, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:57, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:56, 1, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:215, 22, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:222, 22, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:224, 22, 0, 1903, 1
org.apache.commons.math.linear.ArrayRealVector:toString:1264, 2, 0, 1903, 1
org.apache.commons.math.linear.ArrayRealVector:<clinit>:36, 1, 0, 1903, 1
org.apache.commons.math.linear.ArrayRealVector:getEntry:1152, 101, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:95, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:94, 61, 0, 1903, 1
org.apache.commons.math.util.CompositeFormat:formatDouble:211, 70, 0, 1903, 1
org.apache.commons.math.util.CompositeFormat:formatDouble:216, 56, 0, 1903, 1
org.apache.commons.math.linear.ArrayRealVector:<init>:77, 128, 0, 1903, 1
org.apache.commons.math.linear.ArrayRealVector:<init>:78, 128, 0, 1903, 1
org.apache.commons.math.linear.ArrayRealVector:<init>:79, 128, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:216, 22, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:getInstance:173, 3, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:getInstance:182, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:218, 22, 0, 1903, 1
org.apache.commons.math.util.CompositeFormat:<init>:31, 187, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:119, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:118, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:117, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:125, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:124, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:123, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:122, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:121, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:<init>:120, 61, 0, 1903, 1
org.apache.commons.math.linear.RealVectorFormat:format:244, 24, 0, 1903, 1
org.apache.commons.math.linear.ArrayRealVector:getDimension:1157, 102, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:110, 4, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:108, 4, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:109, 4, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:85, 6, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:84, 6, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:86, 6, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:141, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:140, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:142, 1, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:126, 2, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:125, 2, 0, 1903, 1
org.apache.commons.math.FunctionEvaluationException:<init>:124, 2, 0, 1903, 1
org.apache.commons.math.MathConfigurationException:<init>:46, 3, 0, 1903, 1
org.apache.commons.math.MathConfigurationException:<init>:45, 3, 0, 1903, 1
org.apache.commons.math.MathConfigurationException:<init>:65, 1, 0, 1903, 1
org.apache.commons.math.MathConfigurationException:<init>:66, 1, 0, 1903, 1
org.apache.commons.math.MathException:printStackTrace:196, 2, 0, 1903, 1
org.apache.commons.math.MathException:getLocalizedMessage:172, 12, 1, 1903, 1
org.apache.commons.math.MathException:printStackTrace:190, 2, 0, 1903, 1
org.apache.commons.math.MathException:printStackTrace:192, 2, 0, 1903, 1
org.apache.commons.math.MathException:printStackTrace:191, 2, 0, 1903, 1
org.apache.commons.math.MathException:printStackTrace:195, 2, 0, 1903, 1
org.apache.commons.math.MathException:printStackTrace:194, 2, 0, 1903, 1
org.apache.commons.math.MaxIterationsExceededException:getMaxIterations:64, 2, 0, 1903, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:58, 1, 0, 1903, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:57, 1, 0, 1903, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:56, 1, 0, 1903, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:43, 7, 1, 1903, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:44, 7, 1, 1903, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:45, 7, 1, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:109, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:63, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:73, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:74, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:75, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:<init>:39, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:116, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:120, 1, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:115, 3, 0, 1903, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:verifyInterpolationArray:298, 9, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:108, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:107, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:105, 3, 0, 1903, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:verifyInterpolationArray:294, 10, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:110, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:122, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:77, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:81, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:interpolate:80, 3, 0, 1903, 1
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm:verifyInterpolationArray:289, 10, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:118, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:117, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:114, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolator:computeDividedDifference:113, 3, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:<init>:104, 6, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:<init>:105, 6, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:<init>:106, 1, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:smooth:155, 11, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:smooth:166, 1, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:smooth:163, 10, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:smooth:165, 10, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:<init>:85, 6, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:<init>:84, 6, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:<init>:83, 6, 0, 1903, 1
org.apache.commons.math.analysis.interpolation.LoessInterpolator:<init>:82, 6, 0, 1903, 1
