CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.apache.commons.math.MathException:getMessage:201, 16, 0, 1195, 1
org.apache.commons.math.MessagesResources_fr:<clinit>:45, 1, 0, 1195, 1
org.apache.commons.math.MathException:translate:92, 14, 0, 1195, 1
org.apache.commons.math.MathException:translate:90, 14, 0, 1195, 1
org.apache.commons.math.MessagesResources_fr:<init>:34, 1, 0, 1195, 1
org.apache.commons.math.MessagesResources_fr:<init>:33, 1, 0, 1195, 1
org.apache.commons.math.ArgumentOutsideDomainException:<init>:42, 2, 0, 1195, 1
org.apache.commons.math.ArgumentOutsideDomainException:<init>:39, 2, 0, 1195, 1
org.apache.commons.math.MessagesResources_fr:getContents:41, 1, 0, 1195, 1
org.apache.commons.math.MathException:translate:86, 64, 0, 1195, 1
org.apache.commons.math.MathException:translate:101, 65, 0, 1195, 1
org.apache.commons.math.MathException:translate:84, 65, 0, 1195, 1
org.apache.commons.math.MathException:buildMessage:116, 65, 0, 1195, 1
org.apache.commons.math.MathException:buildMessage:115, 65, 0, 1195, 1
org.apache.commons.math.MathException:buildMessage:114, 65, 0, 1195, 1
org.apache.commons.math.MathException:translate:95, 65, 0, 1195, 1
org.apache.commons.math.MathException:getCause:210, 25, 0, 1195, 1
org.apache.commons.math.MathException:<clinit>:50, 1, 0, 1195, 1
org.apache.commons.math.MathException:<clinit>:49, 1, 0, 1195, 1
org.apache.commons.math.MathException:<clinit>:47, 1, 0, 1195, 1
org.apache.commons.math.MathException:<clinit>:53, 1, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:59, 3, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:58, 3, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:57, 3, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:33, 7, 0, 1195, 1
org.apache.commons.math.MathException:<clinit>:58, 1, 0, 1195, 1
org.apache.commons.math.MathException:<clinit>:54, 1, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:getArgument:95, 2, 0, 1195, 1
org.apache.commons.math.MathException:<init>:139, 59, 0, 1195, 1
org.apache.commons.math.MathException:<init>:138, 59, 0, 1195, 1
org.apache.commons.math.MathException:<init>:141, 59, 0, 1195, 1
org.apache.commons.math.MathException:<init>:140, 59, 0, 1195, 1
org.apache.commons.math.MathException:<init>:142, 59, 0, 1195, 1
org.apache.commons.math.ConvergenceException:<init>:34, 1, 0, 1195, 1
org.apache.commons.math.ConvergenceException:<init>:35, 1, 0, 1195, 1
org.apache.commons.math.MathException:getPattern:181, 9, 0, 1195, 1
org.apache.commons.math.MathException:getArguments:190, 10, 0, 1195, 1
org.apache.commons.math.ConvergenceException:<init>:46, 9, 0, 1195, 1
org.apache.commons.math.ConvergenceException:<init>:45, 9, 0, 1195, 1
org.apache.commons.math.ConvergenceException:<init>:65, 1, 0, 1195, 1
org.apache.commons.math.ConvergenceException:<init>:66, 1, 0, 1195, 1
org.apache.commons.math.MathException:<init>:171, 8, 0, 1195, 1
org.apache.commons.math.MathException:<init>:170, 8, 0, 1195, 1
org.apache.commons.math.MathException:<init>:169, 8, 0, 1195, 1
org.apache.commons.math.MathException:<init>:173, 8, 0, 1195, 1
org.apache.commons.math.MathException:<init>:172, 8, 0, 1195, 1
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:39, 3, 0, 1195, 1
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:37, 3, 0, 1195, 1
org.apache.commons.math.DuplicateSampleAbscissaException:getDuplicateAbscissa:46, 1, 0, 1195, 1
org.apache.commons.math.MathException:<init>:152, 11, 0, 1195, 1
org.apache.commons.math.MathException:<init>:153, 11, 0, 1195, 1
org.apache.commons.math.MathException:<init>:154, 11, 0, 1195, 1
org.apache.commons.math.MathException:<init>:155, 11, 0, 1195, 1
org.apache.commons.math.MathException:<init>:156, 11, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:69, 1, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:70, 1, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:71, 1, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:85, 2, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:87, 2, 0, 1195, 1
org.apache.commons.math.FunctionEvaluationException:<init>:86, 2, 0, 1195, 1
org.apache.commons.math.MathConfigurationException:<init>:46, 3, 0, 1195, 1
org.apache.commons.math.MathConfigurationException:<init>:45, 3, 0, 1195, 1
org.apache.commons.math.MathConfigurationException:<init>:65, 1, 0, 1195, 1
org.apache.commons.math.MathConfigurationException:<init>:66, 1, 0, 1195, 1
org.apache.commons.math.MaxIterationsExceededException:getMaxIterations:65, 2, 0, 1195, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:59, 1, 0, 1195, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:58, 1, 0, 1195, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:57, 1, 0, 1195, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:43, 3, 0, 1195, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:46, 3, 0, 1195, 1
org.apache.commons.math.MaxIterationsExceededException:<init>:45, 3, 0, 1195, 1
org.apache.commons.math.analysis.PolynomialSplineFunction:value:135, 5, 0, 1195, 1
org.apache.commons.math.analysis.PolynomialFunction:evaluate:118, 14, 0, 1195, 1
org.apache.commons.math.analysis.PolynomialSplineFunction:isStrictlyIncreasing:219, 6, 0, 1195, 1
org.apache.commons.math.analysis.PolynomialSplineFunction:<init>:117, 6, 0, 1195, 1
org.apache.commons.math.analysis.PolynomialSplineFunction:<init>:116, 6, 0, 1195, 1
org.apache.commons.math.analysis.PolynomialSplineFunction:<init>:115, 6, 0, 1195, 1
org.apache.commons.math.analysis.PolynomialSplineFunction:<init>:114, 6, 0, 1195, 1
