CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.jfree.chart.util.ObjectUtilities:<clinit>:82, 1, 0, 1564, 22
org.jfree.chart.util.ObjectUtilities:equal:127, 634, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:getValue1:163, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:113, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:91, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:109, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:94, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:110, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:119, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:116, 4, 0, 1564, 22
org.jfree.chart.util.PaintUtilities:equal:100, 392, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory2:185, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:128, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:122, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:123, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:124, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:125, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:126, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:127, 4, 0, 1564, 22
org.jfree.chart.util.PaintUtilities:equal:78, 422, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:356, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:353, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:350, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:347, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:getValue2:210, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:359, 4, 0, 1564, 22
org.jfree.chart.util.PaintUtilities:equal:98, 385, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:clone:389, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory1:138, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:344, 4, 0, 1564, 22
org.jfree.chart.util.PaintUtilities:equal:81, 392, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:340, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:341, 4, 0, 1564, 22
org.jfree.chart.util.PaintUtilities:equal:85, 392, 1, 1564, 22
org.jfree.chart.util.PaintUtilities:equal:87, 392, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:337, 4, 0, 1564, 22
org.jfree.chart.util.ObjectUtilities:equal:128, 560, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:334, 4, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:200, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:199, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:357, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:354, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:351, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setValue1:174, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setValue1:175, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:196, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:348, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:272, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:271, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:268, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:345, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:equals:342, 1, 0, 1564, 22
org.jfree.chart.util.ObjectUtilities:equal:130, 520, 1, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:246, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:247, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:149, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:152, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:153, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setValue2:221, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setValue2:222, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:243, 1, 0, 1564, 22
org.jfree.chart.util.ObjectUtilities:equal:131, 519, 1, 1564, 22
org.jfree.chart.HashUtilities:hashCodeForPaint:83, 8, 0, 1564, 22
org.jfree.chart.HashUtilities:hashCodeForPaint:67, 8, 0, 1564, 22
org.jfree.chart.HashUtilities:hashCodeForPaint:69, 8, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:368, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:369, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:370, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:371, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:372, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:373, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:374, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:375, 1, 0, 1564, 22
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:376, 1, 0, 1564, 22
