CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.jfree.chart.util.ObjectUtilities:<clinit>:82, 1, 0, 1608, 4
org.jfree.chart.util.ObjectUtilities:equal:127, 644, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:getValue1:165, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:115, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:96, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:112, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:93, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:111, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:121, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:118, 4, 0, 1608, 4
org.jfree.chart.util.PaintUtilities:equal:100, 402, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory2:187, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:128, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:129, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:130, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:124, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:125, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:126, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:127, 4, 0, 1608, 4
org.jfree.chart.util.PaintUtilities:equal:78, 432, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:equals:361, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:equals:358, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:equals:355, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:equals:352, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:getValue2:212, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:equals:364, 4, 0, 1608, 4
org.jfree.chart.util.PaintUtilities:equal:98, 395, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:clone:394, 1, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory1:140, 4, 0, 1608, 4
org.jfree.chart.annotations.CategoryLineAnnotation:equals:349, 4, 0, 1608, 4
