CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.jfree.chart.util.ObjectUtilities:<clinit>:80, 1, 0, 2189, 2
org.jfree.chart.util.ObjectUtilities:equal:125, 745, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getValue1:173, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:121, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:98, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:117, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:101, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:118, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:127, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:124, 6, 0, 2189, 2
org.jfree.chart.util.PaintUtilities:equal:98, 496, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory2:197, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:130, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:131, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:132, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:133, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:134, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:135, 6, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:136, 6, 0, 2189, 2
org.jfree.chart.util.PaintUtilities:equal:76, 526, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:clone:192, 14, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:clone:193, 14, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:clone:194, 14, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:379, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:376, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:373, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:370, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getValue2:224, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:382, 5, 0, 2189, 2
org.jfree.chart.util.PaintUtilities:equal:96, 486, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:clone:412, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory1:146, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:367, 5, 0, 2189, 2
org.jfree.chart.util.PaintUtilities:equal:79, 496, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:363, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:364, 5, 0, 2189, 2
org.jfree.chart.util.PaintUtilities:equal:83, 496, 0, 2189, 2
org.jfree.chart.util.PaintUtilities:equal:85, 496, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:<init>:72, 77, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:<init>:77, 77, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:<init>:78, 77, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:<init>:79, 77, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:360, 5, 0, 2189, 2
org.jfree.chart.util.ObjectUtilities:equal:126, 666, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:357, 5, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:212, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:213, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:214, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEvent:<init>:69, 627, 0, 2189, 2
org.jfree.chart.event.ChartChangeEvent:<init>:70, 627, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:377, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue1:185, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue1:186, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue1:187, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:371, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEvent:<init>:96, 627, 0, 2189, 2
org.jfree.chart.event.ChartChangeEvent:<init>:93, 627, 0, 2189, 2
org.jfree.chart.event.ChartChangeEvent:<init>:94, 627, 0, 2189, 2
org.jfree.chart.event.ChartChangeEvent:<init>:95, 627, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:287, 1, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:fireAnnotationChanged:128, 15, 0, 2189, 2
org.jfree.chart.event.AnnotationChangeEvent:<init>:65, 15, 0, 2189, 2
org.jfree.chart.event.AnnotationChangeEvent:<init>:66, 15, 0, 2189, 2
org.jfree.chart.event.AnnotationChangeEvent:<init>:67, 15, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:notifyListeners:145, 15, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:365, 1, 0, 2189, 2
org.jfree.chart.util.ObjectUtilities:equal:128, 625, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:notifyListeners:152, 15, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:161, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:162, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:163, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue2:236, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue2:237, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue2:238, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:260, 1, 0, 2189, 2
org.jfree.chart.util.ObjectUtilities:equal:129, 624, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:380, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:374, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEventType:<init>:74, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEventType:<init>:75, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEventType:<init>:76, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:209, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:290, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:291, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:292, 1, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:fireAnnotationChanged:131, 15, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:368, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:264, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:265, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:263, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:158, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEventType:<clinit>:59, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEventType:<clinit>:55, 1, 0, 2189, 2
org.jfree.chart.event.ChartChangeEventType:<clinit>:63, 1, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:fireAnnotationChanged:129, 15, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:notifyListeners:144, 15, 0, 2189, 2
org.jfree.chart.util.HashUtilities:hashCodeForPaint:83, 64, 0, 2189, 2
org.jfree.chart.util.HashUtilities:hashCodeForPaint:69, 64, 0, 2189, 2
org.jfree.chart.util.HashUtilities:hashCodeForPaint:71, 64, 0, 2189, 2
org.jfree.chart.util.HashUtilities:hashCodeForPaint:66, 64, 0, 2189, 2
org.jfree.chart.util.HashUtilities:hashCodeForPaint:85, 64, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:400, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:391, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:392, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:393, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:394, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:395, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:396, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:397, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:398, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:399, 1, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writePaint:178, 158, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:readObject:218, 13, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:readObject:219, 13, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:readObject:220, 13, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writePaint:154, 158, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:236, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writePaint:161, 144, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:424, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:425, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:426, 1, 0, 2189, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:423, 1, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readPaint:118, 158, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:194, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readPaint:126, 144, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writePaint:160, 149, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writePaint:158, 149, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writePaint:159, 149, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:208, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:210, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:202, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:203, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:204, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:205, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:206, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:207, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:233, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readPaint:124, 149, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readPaint:125, 149, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readPaint:139, 158, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:240, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:241, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:242, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:243, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:244, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:245, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:246, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:247, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writeStroke:239, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:writePaint:157, 158, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:200, 137, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readStroke:201, 137, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:writeObject:205, 13, 0, 2189, 2
org.jfree.chart.annotations.AbstractAnnotation:writeObject:206, 13, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readPaint:121, 158, 0, 2189, 2
org.jfree.chart.util.SerialUtilities:readPaint:122, 158, 0, 2189, 2
