CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.jfree.chart.util.ObjectUtilities:<clinit>:80, 1, 0, 1718, 2
org.jfree.chart.util.ObjectUtilities:equal:125, 654, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getValue1:163, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:113, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:91, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:109, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:94, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:110, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:119, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:116, 4, 0, 1718, 2
org.jfree.chart.util.PaintUtilities:equal:98, 451, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory2:185, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:128, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:122, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:123, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:124, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:125, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:126, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:<init>:127, 4, 0, 1718, 2
org.jfree.chart.util.PaintUtilities:equal:76, 481, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:359, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:356, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:353, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:350, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getValue2:210, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:362, 4, 0, 1718, 2
org.jfree.chart.util.PaintUtilities:equal:96, 444, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:clone:392, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:getCategory1:138, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:347, 4, 0, 1718, 2
org.jfree.chart.util.PaintUtilities:equal:79, 451, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:344, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:343, 4, 0, 1718, 2
org.jfree.chart.util.PaintUtilities:equal:83, 451, 0, 1718, 2
org.jfree.chart.util.PaintUtilities:equal:85, 451, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:340, 4, 0, 1718, 2
org.jfree.chart.util.ObjectUtilities:equal:126, 578, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:337, 4, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:200, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:199, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:360, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:357, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:354, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue1:174, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue1:175, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory2:196, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:351, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:272, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:271, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setStroke:268, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:348, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:equals:345, 1, 0, 1718, 2
org.jfree.chart.util.ObjectUtilities:equal:128, 539, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:246, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:247, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:149, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:152, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setCategory1:153, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue2:221, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setValue2:222, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:setPaint:243, 1, 0, 1718, 2
org.jfree.chart.util.ObjectUtilities:equal:129, 538, 0, 1718, 2
org.jfree.chart.HashUtilities:hashCodeForPaint:81, 16, 0, 1718, 2
org.jfree.chart.HashUtilities:hashCodeForPaint:65, 16, 0, 1718, 2
org.jfree.chart.HashUtilities:hashCodeForPaint:67, 16, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:371, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:372, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:373, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:374, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:375, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:376, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:377, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:378, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:379, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:hashCode:380, 1, 0, 1718, 2
org.jfree.chart.HashUtilities:hashCodeForPaint:63, 16, 0, 1718, 2
org.jfree.chart.HashUtilities:hashCodeForPaint:79, 16, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:writePaint:168, 143, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:writePaint:144, 143, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:writeStroke:226, 128, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:writePaint:151, 132, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:403, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:404, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:405, 1, 0, 1718, 2
org.jfree.chart.annotations.CategoryLineAnnotation:writeObject:406, 1, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:readPaint:108, 143, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:readStroke:184, 128, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:readPaint:116, 132, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:writePaint:148, 134, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:writePaint:149, 134, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:writePaint:150, 134, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:readStroke:192, 128, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:readStroke:193, 128, 0, 1718, 2
org.jfree.chart.util.SerialUtilities:readStroke:194, 128, 0, 1718, 2
