CodeElement, SuspiciousScore
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):744, 6.003606343246327
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):735, 6.003573906763541
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):727, 6.003368232077228
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):722, 6.003315473702325
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):741, 6.003315473702325
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):740, 6.003265026123035
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):721, 6.003062563076102
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):748, 6.002285356250363
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):718, 6.0021466478019
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):719, 6.0021466478019
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):695, 6.002117330591933
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):699, 6.002117330591933
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):704, 6.002117330591933
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):691, 6.002103088616368
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):713, 6.000804911182523
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):705, 6.000528153104781
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):692, 5.99986
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):707, 5.99986
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):708, 5.99986
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):710, 5.99986
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):730, 5.99986
com.google.javascript.jscomp.FunctionInjector#canInlineReferenceDirectly(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):742, 5.99986
com.google.javascript.jscomp.FunctionInjector#isDirectCallNodeReplacementPossible(com.google.javascript.rhino.Node):555, 5.819718630521497
com.google.javascript.jscomp.FunctionInjector#isDirectCallNodeReplacementPossible(com.google.javascript.rhino.Node):553, 5.819288216897898
com.google.javascript.jscomp.FunctionInjector#isDirectCallNodeReplacementPossible(com.google.javascript.rhino.Node):551, 5.819224985851426
com.google.javascript.jscomp.FunctionInjector#isDirectCallNodeReplacementPossible(com.google.javascript.rhino.Node):544, 5.819156773939186
