CodeElement, SuspiciousScore
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):370, 7.6906935026918966
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):371, 7.6906935026918966
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):375, 7.6906935026918966
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):376, 7.6906935026918966
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):377, 7.6906935026918966
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):378, 7.6906935026918966
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):379, 7.689002482904638
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):372, 7.68492
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):380, 7.68492
org.jfree.data.KeyedObjects2D#removeColumn(java.lang.Comparable):381, 7.68492
org.jfree.data.KeyedObjects#removeValue(java.lang.Comparable):266, 6.3105440452079105
org.jfree.data.KeyedObjects#removeValue(java.lang.Comparable):267, 6.3105440452079105
org.jfree.data.KeyedObjects#removeValue(java.lang.Comparable):268, 6.3105440452079105
org.jfree.data.KeyedObjects#removeValue(java.lang.Comparable):271, 6.308716751345949
org.jfree.data.KeyedObjects#removeValue(java.lang.Comparable):272, 6.308716751345949
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):215, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):218, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):221, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):222, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):226, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):227, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):231, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):232, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):233, 6.026161483716701
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):216, 6.02251
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):219, 6.02251
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):223, 6.02251
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):228, 6.02251
org.jfree.data.KeyedObjects2D#getObject(java.lang.Comparable,java.lang.Comparable):236, 6.02251
org.jfree.data.KeyedObjects2D#removeRow(java.lang.Comparable):344, 6.0061924829046385
org.jfree.data.KeyedObjects2D#removeRow(java.lang.Comparable):345, 6.0061924829046385
org.jfree.data.KeyedObjects2D#removeRow(java.lang.Comparable):346, 6.0061924829046385
org.jfree.data.KeyedObjects2D#removeColumn(int):356, 6.0061924829046385
org.jfree.data.KeyedObjects2D#removeColumn(int):357, 6.0061924829046385
org.jfree.data.KeyedObjects2D#removeColumn(int):358, 6.00211
org.jfree.data.KeyedObjects2D#removeRow(int):330, 5.991296751345948
org.jfree.data.KeyedObjects2D#removeRow(int):331, 5.991296751345948
org.jfree.data.KeyedObjects2D#removeRow(int):332, 5.991296751345948
org.jfree.data.KeyedObjects#getObject(java.lang.Comparable):171, 5.777954045207911
org.jfree.data.KeyedObjects#getObject(java.lang.Comparable):169, 5.7754397067253205
org.jfree.data.KeyedObjects#getObject(java.lang.Comparable):170, 5.7754397067253205
org.jfree.data.KeyedObjects#getObject(java.lang.Comparable):174, 5.7754397067253205
org.jfree.data.KeyedObjects#getObject(int):90, 5.637760262237369
org.jfree.data.KeyedObjects#getObject(int):91, 5.637760262237369
org.jfree.data.KeyedObjects#getObject(int):92, 5.637760262237369
org.jfree.data.KeyedObjects#getObject(int):93, 5.637760262237369
org.jfree.data.KeyedObjects#getObject(int):95, 5.637760262237369
org.jfree.data.KeyedObject#getObject():94, 5.623841655269759
org.jfree.data.KeyedObjects2D#getRowCount():88, 5.5995312815380505
org.jfree.data.KeyedObjects2D#getObject(int,int):113, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):114, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):115, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):116, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):117, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):118, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):119, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):120, 5.482043333333333
org.jfree.data.KeyedObjects2D#getObject(int,int):124, 5.482043333333333
org.jfree.data.KeyedObjects2D#getColumnKey(int):174, 5.403870994448736
org.jfree.data.KeyedObjects2D#getRowIndex(java.lang.Comparable):150, 5.335491281538051
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):262, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):265, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):269, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):270, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):274, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):275, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):276, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):278, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):279, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):280, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):281, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):284, 5.289330393356054
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):271, 5.28624409255339
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):263, 5.28519
org.jfree.data.KeyedObjects2D#setObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):266, 5.28519
org.jfree.data.KeyedObjects2D#addObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):249, 5.196988098043579
org.jfree.data.KeyedObjects2D#addObject(java.lang.Object,java.lang.Comparable,java.lang.Comparable):250, 5.196988098043579
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):134, 5.176619644730092
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):135, 5.176619644730092
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):128, 5.176491483716701
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):131, 5.176491483716701
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):132, 5.176491483716701
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):133, 5.176491483716701
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):140, 5.176491483716701
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):136, 5.176242069087198
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):138, 5.176042563076102
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):139, 5.176042563076102
org.jfree.data.KeyedObjects#getIndex(java.lang.Comparable):129, 5.17284
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):201, 5.141171483716701
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):202, 5.141171483716701
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):207, 5.141171483716701
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):208, 5.141171483716701
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):210, 5.141171483716701
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):203, 5.139186666666667
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):204, 5.139186666666667
org.jfree.data.KeyedObjects#setObject(java.lang.Comparable,java.lang.Object):205, 5.139186666666667
org.jfree.data.KeyedObject#getKey():85, 4.993679644730092
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):297, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):300, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):301, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):302, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):304, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):306, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):305, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):312, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):313, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):314, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):320, 4.917132482904639
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):307, 4.91305
org.jfree.data.KeyedObjects2D#removeObject(java.lang.Comparable,java.lang.Comparable):308, 4.91305
org.jfree.data.KeyedObjects#removeValue(int):252, 4.621557022603955
org.jfree.data.KeyedObjects#removeValue(int):253, 4.621557022603955
org.jfree.data.KeyedObject#setObject(java.lang.Object):103, 4.481116666666667
org.jfree.data.KeyedObject#setObject(java.lang.Object):104, 4.481116666666667
