CodeElement, SuspiciousScore
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):718, 6.7543299999999995
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):719, 6.7543299999999995
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):717, 6.750103502691896
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):721, 6.750103502691896
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):722, 6.750103502691896
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):701, 6.748109644730092
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):702, 6.748109644730092
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):707, 6.748109644730092
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):708, 6.748109644730092
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):680, 6.747492277660168
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):735, 6.746911988897471
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):736, 6.746911988897471
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):687, 6.746755356250363
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):688, 6.746755356250363
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):690, 6.746755356250363
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):729, 6.746755356250363
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):682, 6.7465660679775
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):683, 6.7465660679775
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):667, 6.746462007163556
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):678, 6.746462007163556
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):679, 6.746462007163556
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):670, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):684, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):692, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):693, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):695, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):696, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):698, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):699, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):704, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):705, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):710, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):711, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):712, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):714, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):715, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):724, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):737, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):738, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):739, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):740, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):741, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):742, 6.74433
com.google.javascript.jscomp.PeepholeFoldConstants#performArithmeticOp(int,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):745, 6.74433
com.google.javascript.jscomp.JSError#toString():189, 6.420404985703326
com.google.javascript.jscomp.AbstractPeepholeOptimization#error(com.google.javascript.jscomp.DiagnosticType,com.google.javascript.rhino.Node):53, 6.310442135955
com.google.javascript.jscomp.AbstractPeepholeOptimization#error(com.google.javascript.jscomp.DiagnosticType,com.google.javascript.rhino.Node):54, 6.310442135955
com.google.javascript.jscomp.AbstractPeepholeOptimization#error(com.google.javascript.jscomp.DiagnosticType,com.google.javascript.rhino.Node):55, 6.310442135955
com.google.javascript.jscomp.BasicErrorManager#report(com.google.javascript.jscomp.CheckLevel,com.google.javascript.jscomp.JSError):47, 5.68896222250974
com.google.javascript.jscomp.BasicErrorManager#report(com.google.javascript.jscomp.CheckLevel,com.google.javascript.jscomp.JSError):45, 5.688650963907302
com.google.javascript.jscomp.BasicErrorManager#report(com.google.javascript.jscomp.CheckLevel,com.google.javascript.jscomp.JSError):46, 5.688650963907302
com.google.javascript.jscomp.BasicErrorManager#report(com.google.javascript.jscomp.CheckLevel,com.google.javascript.jscomp.JSError):52, 5.688650963907302
com.google.javascript.jscomp.BasicErrorManager#report(com.google.javascript.jscomp.CheckLevel,com.google.javascript.jscomp.JSError):48, 5.68838
com.google.javascript.jscomp.BasicErrorManager#report(com.google.javascript.jscomp.CheckLevel,com.google.javascript.jscomp.JSError):49, 5.68838
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):146, 5.657933333333333
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):148, 5.657762277660169
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):138, 5.657373500981127
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):144, 5.657100000000001
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):145, 5.657100000000001
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):133, 5.656957022603955
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):130, 5.656014213562373
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):110, 5.655473704056662
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):97, 5.655424786098843
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):99, 5.655424786098843
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):100, 5.655424786098843
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):103, 5.655424786098843
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):105, 5.655424786098843
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):106, 5.655424786098843
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):112, 5.6546
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):115, 5.6546
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):118, 5.6546
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):122, 5.6546
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):127, 5.6546
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):158, 5.6546
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldBinaryOperator(com.google.javascript.rhino.Node):161, 5.6546
com.google.javascript.jscomp.PeepholeFoldConstants#tryFoldAssign(com.google.javascript.rhino.Node,com.google.javascript.rhino.Node,com.google.javascript.rhino.Node):460, 5.61515217890236
