CodeElement, SuspiciousScore
org.apache.commons.math.optimization.linear.SimplexTableau:discardArtificialVariables:291, 0.7071067811865475
org.apache.commons.math.optimization.linear.SimplexSolver:solvePhase1:168, 0.7071067811865475
org.apache.commons.math.optimization.linear.SimplexSolver:doOptimize:190, 0.3779644730092272
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:151, 0.3779644730092272
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:330, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:343, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:338, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexSolver:doOptimize:192, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getOriginalNumDecisionVariables:458, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:328, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:329, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:154, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:326, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:325, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:337, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:332, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexTableau:getSolution:331, 0.31622776601683794
org.apache.commons.math.optimization.linear.LinearObjectiveFunction:getValue:92, 0.31622776601683794
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:149, 0.30151134457776363
org.apache.commons.math.optimization.linear.SimplexSolver:doOptimize:189, 0.30151134457776363
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:150, 0.30151134457776363
org.apache.commons.math.optimization.linear.SimplexSolver:isOptimal:146, 0.30151134457776363
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:77, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:78, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:79, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:getInvertedCoeffiecientSum:261, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:145, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:115, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:incrementIterationsCounter:86, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:getInvertedCoeffiecientSum:260, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:<init>:42, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:<init>:43, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:121, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:81, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:80, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:getInvertedCoeffiecientSum:264, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:divideRow:356, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:divideRow:357, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:59, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:61, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:60, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:116, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:83, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:82, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:getInvertedCoeffiecientSum:262, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:divideRow:359, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:118, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:117, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:incrementIterationsCounter:91, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:<init>:63, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:<init>:62, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:<init>:61, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:64, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:63, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:85, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:84, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:<init>:51, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:<init>:50, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:<init>:49, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:solvePhase1:167, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:62, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:111, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doIteration:112, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexTableau:createTableau:170, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doOptimize:187, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doOptimize:185, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:doOptimize:188, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotColumn:67, 0.2886751345948129
org.apache.commons.math.optimization.linear.SimplexSolver:getPivotRow:89, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:optimize:102, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:optimize:103, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:optimize:108, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:optimize:100, 0.2886751345948129
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer:optimize:101, 0.2886751345948129
