CodeElement, SuspiciousScore
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer#incrementIterationsCounter():128, 4.01617
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer#incrementIterationsCounter():127, 4.00821124145232
org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer#incrementIterationsCounter():130, 4.00821124145232
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):138, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):139, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):140, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):141, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):142, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):143, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):144, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):145, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):146, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):150, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):151, 3.82055
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):127, 3.8196324829046384
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):121, 3.8188833333333334
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):122, 3.8188833333333334
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):123, 3.8188833333333334
org.apache.commons.math3.optimization.linear.SimplexSolver#getPivotRow(org.apache.commons.math3.optimization.linear.SimplexTableau,int):124, 3.8188833333333334
