CodeElement, SuspiciousScore
org.joda.time.DateTimeZone#forOffsetHours(int):237, 14.92364554472559
org.joda.time.chrono.ZonedChronology.ZonedDurationField#isPrecise():294, 14.910725628265379
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):266, 14.899655555555556
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):254, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):257, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):260, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):262, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):263, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):268, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):271, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):272, 14.89963605626742
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):255, 14.8991
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):258, 14.8991
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):264, 14.8991
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):269, 14.8991
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):270, 14.8991
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):352, 14.822130331482912
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):353, 14.822130331482912
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):356, 14.822130331482912
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):357, 14.822130331482912
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):363, 14.822130331482912
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):364, 14.822130331482912
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):365, 14.822130331482912
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):349, 14.82207904902179
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):350, 14.8217
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):358, 14.8217
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):359, 14.8217
org.joda.time.DateTimeZone#fixedOffsetZone(java.lang.String,int):360, 14.8217
org.joda.time.DateTimeZone#printOffset(int):633, 14.802274240594283
org.joda.time.DateTimeZone#printOffset(int):631, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):632, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):639, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):640, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):641, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):643, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):644, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):645, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):646, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):647, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):648, 14.802271134809512
org.joda.time.DateTimeZone#printOffset(int):635, 14.8019
org.joda.time.DateTimeZone#printOffset(int):636, 14.8019
org.joda.time.DateTimeZone#printOffset(int):651, 14.8019
org.joda.time.DateTimeZone#printOffset(int):652, 14.8019
org.joda.time.DateTimeZone#printOffset(int):653, 14.8019
org.joda.time.DateTimeZone#printOffset(int):654, 14.8019
org.joda.time.DateTimeZone#printOffset(int):655, 14.8019
org.joda.time.DateTimeZone#printOffset(int):656, 14.8019
org.joda.time.DateTimeZone#printOffset(int):659, 14.8019
org.joda.time.DateTimeZone#printOffset(int):660, 14.8019
org.joda.time.DateTimeZone#printOffset(int):661, 14.8019
org.joda.time.field.FieldUtils#safeMultiply(int,int):119, 14.78972562826538
org.joda.time.field.FieldUtils#safeMultiply(int,int):120, 14.78972562826538
org.joda.time.field.FieldUtils#safeMultiply(int,int):124, 14.78972562826538
org.joda.time.field.FieldUtils#safeMultiply(int,int):121, 14.7893
org.joda.time.tz.FixedDateTimeZone#isFixed():61, 14.706678511301979
org.joda.time.Period#getMonths():713, 14.649385758374905
org.joda.time.Period#getYears():704, 14.631985758374906
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):284, 14.62500622223185
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):285, 14.62500622223185
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):279, 14.625002258993353
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):280, 14.625002258993353
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):281, 14.625002258993353
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):282, 14.625002258993353
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):283, 14.625002258993353
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):276, 14.624785185185184
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):277, 14.624785185185184
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):278, 14.624785185185184
org.joda.time.chrono.BaseChronology#get(org.joda.time.ReadablePeriod,long):289, 14.624785185185184
org.joda.time.field.MillisDurationField#getDifference(long,long):125, 14.521021744726044
org.joda.time.chrono.ZonedChronology.ZonedDurationField#getDifference(long,long):330, 14.517215912011803
org.joda.time.chrono.ZonedChronology.ZonedDurationField#getDifference(long,long):331, 14.517215912011803
org.joda.time.Period#getWeeks():722, 14.495482359556451
org.joda.time.DateTimeZone#forOffsetMillis(int):282, 14.491814513336145
org.joda.time.DateTimeZone#forOffsetMillis(int):283, 14.491814513336145
org.joda.time.chrono.ZonedChronology.ZonedDurationField#getOffsetToAdd(long):344, 14.462643108319163
org.joda.time.chrono.ZonedChronology.ZonedDurationField#getOffsetToAdd(long):345, 14.462643108319163
org.joda.time.chrono.ZonedChronology.ZonedDurationField#getOffsetToAdd(long):347, 14.462643108319163
org.joda.time.chrono.ZonedChronology.ZonedDurationField#getOffsetToAdd(long):350, 14.462643108319163
org.joda.time.chrono.ZonedChronology.ZonedDurationField#getOffsetToAdd(long):348, 14.4624
org.joda.time.field.FieldUtils#safeSubtract(long,long):100, 14.375871562723297
org.joda.time.field.FieldUtils#safeSubtract(long,long):102, 14.375871562723297
org.joda.time.field.FieldUtils#safeSubtract(long,long):106, 14.375871562723297
org.joda.time.field.FieldUtils#safeSubtract(long,long):103, 14.3756
org.joda.time.chrono.ZonedChronology.ZonedDurationField#add(long,int):318, 14.356166311820646
org.joda.time.chrono.ZonedChronology.ZonedDurationField#add(long,int):319, 14.356166311820646
org.joda.time.chrono.ZonedChronology.ZonedDurationField#add(long,int):320, 14.356166311820646
org.joda.time.base.AbstractDuration#toPeriod():80, 14.208843375672974
org.joda.time.field.FieldUtils#safeToInt(long):185, 14.207041825416702
org.joda.time.field.FieldUtils#safeToInt(long):184, 14.207039319386205
org.joda.time.field.FieldUtils#safeToInt(long):187, 14.2068
org.joda.time.field.PreciseDurationField#getDifferenceAsLong(long,long):114, 14.105490129426594
org.joda.time.field.PreciseDurationField#getDifferenceAsLong(long,long):115, 14.105490129426594
org.joda.time.DateTimeUtils#getPeriodType(org.joda.time.PeriodType):287, 14.105189524510894
org.joda.time.DateTimeUtils#getPeriodType(org.joda.time.PeriodType):286, 14.105173291748304
org.joda.time.DateTimeUtils#getPeriodType(org.joda.time.PeriodType):289, 14.105
org.joda.time.field.FieldUtils#safeAdd(int,int):70, 14.03583061019954
org.joda.time.field.FieldUtils#safeAdd(int,int):64, 14.035830476719486
org.joda.time.field.FieldUtils#safeAdd(int,int):66, 14.035830476719486
org.joda.time.field.FieldUtils#safeAdd(int,int):67, 14.0357
org.joda.time.field.BaseDurationField#getDifference(long,long):141, 13.909789399540086
org.joda.time.field.PreciseDurationField#isPrecise():54, 13.853821764053807
org.joda.time.PeriodType#standard():102, 13.744059005943392
org.joda.time.PeriodType#standard():103, 13.744059005943392
org.joda.time.PeriodType#standard():104, 13.744059005943392
org.joda.time.PeriodType#standard():114, 13.744059005943392
org.joda.time.PeriodType#standard():116, 13.744059005943392
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):276, 13.712588467087699
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):280, 13.712558298684732
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):264, 13.712419345543344
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):266, 13.712419345543344
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):278, 13.711905995030682
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):290, 13.711873383275908
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):288, 13.71187036903522
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):274, 13.711866311820646
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):286, 13.711843108319163
org.joda.time.DurationFieldType.StandardDurationFieldType#getField(org.joda.time.Chronology):284, 13.711826107815824
