CodeElement, SuspiciousScore
org.joda.time.DateTime#toDateTime(org.joda.time.Chronology):518, 8.57614818510678
org.joda.time.DateTime#toDateTime(org.joda.time.Chronology):519, 8.57614818510678
org.joda.time.DateTime#toDateTime(org.joda.time.Chronology):522, 8.57614818510678
org.joda.time.DateTime#toDateTime(org.joda.time.Chronology):520, 8.57404
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):266, 8.545343184841771
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):254, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):257, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):260, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):262, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):263, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):268, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):271, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):272, 8.545333975018238
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):255, 8.54509
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):258, 8.54509
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):264, 8.54509
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):269, 8.54509
org.joda.time.DateTimeZone#forOffsetHoursMinutes(int,int):270, 8.54509
org.joda.time.DateTime#withMinuteOfHour(int):1662, 8.449058185106779
org.joda.time.tz.CachedDateTimeZone.Info#getStandardOffset(long):220, 8.444962993161855
org.joda.time.tz.CachedDateTimeZone.Info#getStandardOffset(long):214, 8.444710131118685
org.joda.time.tz.CachedDateTimeZone.Info#getStandardOffset(long):215, 8.444710131118685
org.joda.time.tz.CachedDateTimeZone.Info#getStandardOffset(long):216, 8.444710131118685
org.joda.time.tz.CachedDateTimeZone.Info#getStandardOffset(long):218, 8.444710131118685
org.joda.time.DateTime#withSecondOfMinute(int):1678, 8.428050994448736
org.joda.time.DateTimeZone#isStandardOffset(long):843, 8.413925741858352
org.joda.time.DateTime#withHourOfDay(int):1646, 8.404930196678027
org.joda.time.tz.DateTimeZoneBuilder.OfYear#readFrom(java.io.DataInput):482, 8.371331486142603
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):196, 8.356874523645809
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):199, 8.356874523645809
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):200, 8.356874523645809
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):201, 8.356874523645809
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):205, 8.356874523645809
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):214, 8.356874523645809
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):197, 8.35596
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):203, 8.35596
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):206, 8.35596
org.joda.time.tz.ZoneInfoProvider#openResource(java.lang.String):211, 8.35596
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):53, 8.347230462657858
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):49, 8.347230031921322
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):50, 8.347230031921322
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):51, 8.347230031921322
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):55, 8.347230031921322
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):56, 8.347230031921322
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):57, 8.347230031921322
org.joda.time.field.UnsupportedDurationField#getInstance(org.joda.time.DurationFieldType):59, 8.347230031921322
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1341, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1342, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1343, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1344, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1347, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1348, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1349, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1350, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1351, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1353, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1354, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1355, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1356, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1359, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1360, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1364, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1367, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1370, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1371, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1372, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1375, 8.302971486142603
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1362, 8.30205
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1365, 8.30205
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone#readFrom(java.io.DataInput,java.lang.String):1366, 8.30205
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1199, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1200, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1201, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1206, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1208, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1218, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1221, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1223, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1233, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1235, 8.300668867615212
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1210, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1212, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1214, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1215, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1217, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1225, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1227, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1229, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1230, 8.30029
org.joda.time.tz.DateTimeZoneBuilder.DSTZone#nextTransition(long):1232, 8.30029
org.joda.time.base.AbstractInstant#toDateTime(org.joda.time.Chronology):177, 8.283132993161855
org.joda.time.field.FieldUtils#safeMultiply(int,int):119, 8.27853245008973
org.joda.time.field.FieldUtils#safeMultiply(int,int):120, 8.27853245008973
org.joda.time.field.FieldUtils#safeMultiply(int,int):124, 8.27853245008973
org.joda.time.field.FieldUtils#safeMultiply(int,int):121, 8.27834
org.joda.time.DateTimeZone#printOffset(int):632, 8.273366501127404
org.joda.time.DateTimeZone#printOffset(int):630, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):631, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):638, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):639, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):640, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):642, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):643, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):644, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):645, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):646, 8.273364874354195
org.joda.time.DateTimeZone#printOffset(int):647, 8.273364874354195
