CodeElement, SuspiciousScore
org.apache.commons.math.util.MathUtils:lcm:710, 0.7071067811865475
org.apache.commons.math.util.MathUtils:lcm:713, 0.7071067811865475
org.apache.commons.math.util.MathUtils:lcm:714, 0.7071067811865475
org.apache.commons.math.util.MathUtils:lcm:711, 0.7071067811865475
org.apache.commons.math.util.MathUtils:gcd:562, 0.2672612419124244
org.apache.commons.math.util.MathUtils:gcd:561, 0.2672612419124244
org.apache.commons.math.util.MathUtils:gcd:560, 0.2672612419124244
org.apache.commons.math.util.MathUtils:gcd:582, 0.22360679774997896
org.apache.commons.math.util.MathUtils:gcd:578, 0.21320071635561041
org.apache.commons.math.util.MathUtils:gcd:551, 0.21081851067789195
org.apache.commons.math.util.MathUtils:gcd:584, 0.20412414523193154
org.apache.commons.math.util.MathUtils:gcd:543, 0.20412414523193154
org.apache.commons.math.util.MathUtils:gcd:581, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:564, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:577, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:558, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:550, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:557, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:554, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:591, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:571, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:553, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:587, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:590, 0.20203050891044214
org.apache.commons.math.util.MathUtils:gcd:542, 0.2
org.apache.commons.math.util.MathUtils:gcd:541, 0.2
org.apache.commons.math.util.MathUtils:gcd:540, 0.2
org.apache.commons.math.util.MathUtils:mulAndCheck:752, 0.1386750490563073
org.apache.commons.math.util.MathUtils:mulAndCheck:749, 0.1386750490563073
org.apache.commons.math.util.MathUtils:mulAndCheck:748, 0.1386750490563073
org.apache.commons.math.MessagesResources_fr:<clinit>:45, 0.0
org.apache.commons.math.MathException:buildMessage:92, 0.0
org.apache.commons.math.MathException:translate:71, 0.0
org.apache.commons.math.MathException:translate:69, 0.0
org.apache.commons.math.MessagesResources_fr:<init>:34, 0.0
org.apache.commons.math.MessagesResources_fr:<init>:33, 0.0
org.apache.commons.math.ArgumentOutsideDomainException:<init>:42, 0.0
org.apache.commons.math.ArgumentOutsideDomainException:<init>:39, 0.0
org.apache.commons.math.MessagesResources_fr:getContents:41, 0.0
org.apache.commons.math.MathException:translate:65, 0.0
org.apache.commons.math.MathException:translate:80, 0.0
org.apache.commons.math.MathException:translate:63, 0.0
org.apache.commons.math.MathException:translate:74, 0.0
org.apache.commons.math.MathException:<init>:116, 0.0
org.apache.commons.math.MathException:<init>:115, 0.0
org.apache.commons.math.MathException:<clinit>:42, 0.0
org.apache.commons.math.MathException:getMessage:173, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:59, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:58, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:57, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:33, 0.0
org.apache.commons.math.FunctionEvaluationException:getArgument:95, 0.0
org.apache.commons.math.MathException:<init>:114, 0.0
org.apache.commons.math.MathException:<init>:113, 0.0
org.apache.commons.math.ConvergenceException:<init>:34, 0.0
org.apache.commons.math.ConvergenceException:<init>:35, 0.0
org.apache.commons.math.MathException:getPattern:153, 0.0
org.apache.commons.math.MathException:getArguments:162, 0.0
org.apache.commons.math.ConvergenceException:<init>:46, 0.0
org.apache.commons.math.ConvergenceException:<init>:45, 0.0
org.apache.commons.math.MathException:<init>:144, 0.0
org.apache.commons.math.MathException:<init>:145, 0.0
org.apache.commons.math.ConvergenceException:<init>:65, 0.0
org.apache.commons.math.ConvergenceException:<init>:66, 0.0
org.apache.commons.math.MathException:<init>:143, 0.0
org.apache.commons.math.MathException:<init>:142, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:39, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:37, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:getDuplicateAbscissa:46, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:42, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:44, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:45, 0.0
org.apache.commons.math.MathException:<init>:129, 0.0
org.apache.commons.math.MathException:<init>:127, 0.0
org.apache.commons.math.MathException:<init>:128, 0.0
org.apache.commons.math.MathException:<init>:126, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:69, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:70, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:71, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:85, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:87, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:86, 0.0
org.apache.commons.math.MathConfigurationException:<init>:46, 0.0
org.apache.commons.math.MathConfigurationException:<init>:45, 0.0
