CodeElement, SuspiciousScore
org.apache.commons.lang.Entities.LookupEntityMap#name(int):536, 1.906117022603955
org.apache.commons.lang.Entities.LookupEntityMap#name(int):533, 1.9051208276348794
org.apache.commons.lang.Entities.LookupEntityMap#name(int):534, 1.90376
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):832, 1.8377470226039552
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):833, 1.8377470226039552
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):834, 1.8377470226039552
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):831, 1.8374312414523193
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):826, 1.8370566666666668
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):827, 1.8370566666666668
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):828, 1.8370566666666668
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):829, 1.8370566666666668
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):830, 1.8370566666666668
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):844, 1.8370566666666668
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):836, 1.83539
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):839, 1.83539
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):840, 1.83539
org.apache.commons.lang.Entities#escape(java.io.Writer,java.lang.String):841, 1.83539
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.lang.String):455, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.lang.String):459, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.lang.String):460, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.lang.String):461, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.lang.String):456, 1.74342
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.lang.String):462, 1.74342
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.lang.String):464, 1.74342
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.io.Writer,java.lang.String):498, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.io.Writer,java.lang.String):501, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.io.Writer,java.lang.String):504, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.io.Writer,java.lang.String):505, 1.745777022603955
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.io.Writer,java.lang.String):499, 1.74342
org.apache.commons.lang.StringEscapeUtils#escapeHtml(java.io.Writer,java.lang.String):502, 1.74342
org.apache.commons.lang.IntHashMap#get(int):245, 1.6722633756729741
org.apache.commons.lang.IntHashMap#get(int):237, 1.6720509149097933
org.apache.commons.lang.IntHashMap#get(int):238, 1.6720509149097933
org.apache.commons.lang.IntHashMap#get(int):239, 1.6720509149097933
org.apache.commons.lang.IntHashMap#get(int):240, 1.6720509149097933
org.apache.commons.lang.IntHashMap#get(int):241, 1.6720509149097933
org.apache.commons.lang.IntHashMap#get(int):242, 1.67082
org.apache.commons.lang.StringEscapeUtils#unescapeHtml(java.lang.String):525, 1.643363033499621
org.apache.commons.lang.StringEscapeUtils#unescapeHtml(java.lang.String):529, 1.643363033499621
org.apache.commons.lang.StringEscapeUtils#unescapeHtml(java.lang.String):530, 1.643363033499621
org.apache.commons.lang.StringEscapeUtils#unescapeHtml(java.lang.String):531, 1.643363033499621
org.apache.commons.lang.StringEscapeUtils#unescapeHtml(java.lang.String):526, 1.64182
org.apache.commons.lang.StringEscapeUtils#unescapeHtml(java.lang.String):532, 1.64182
org.apache.commons.lang.StringEscapeUtils#unescapeHtml(java.lang.String):534, 1.64182
