CodeElement, SuspiciousScore
org.mockito.internal.stubbing.answers.CallsRealMethods:<init>:30, 0.9876543209876544
org.mockito.internal.stubbing.BaseStubbing:thenCallRealMethod:49, 0.9852216748768474
org.mockito.internal.stubbing.answers.AnswersValidator:validate:28, 0.8281573498964803
org.mockito.internal.stubbing.answers.AnswersValidator:validate:24, 0.8264462809917356
org.mockito.internal.stubbing.answers.AnswersValidator:validate:20, 0.8205128205128205
org.mockito.internal.stubbing.answers.AnswersValidator:<init>:11, 0.8105369807497467
org.mockito.internal.stubbing.answers.AnswersValidator:<init>:13, 0.8105369807497467
org.mockito.internal.stubbing.answers.AnswersValidator:validate:16, 0.8105369807497467
org.mockito.internal.creation.AbstractMockitoMethodProxy:setNamingPolicyField:23, 0.8
org.mockito.internal.stubbing.ConsecutiveStubbing:<init>:16, 0.7575757575757576
org.mockito.internal.stubbing.ConsecutiveStubbing:<init>:14, 0.7575757575757576
org.mockito.internal.stubbing.ConsecutiveStubbing:<init>:15, 0.7575757575757576
org.mockito.internal.stubbing.OngoingStubbingImpl:thenAnswer:25, 0.7561436672967864
org.mockito.internal.stubbing.OngoingStubbingImpl:thenAnswer:24, 0.7561436672967864
org.mockito.internal.stubbing.OngoingStubbingImpl:thenAnswer:26, 0.7561436672967864
org.mockito.internal.verification.RegisteredInvocations:removeLast:27, 0.7490636704119851
org.mockito.internal.verification.RegisteredInvocations:removeLast:28, 0.7490636704119851
org.mockito.internal.MockitoCore:stub:44, 0.74487895716946
org.mockito.internal.stubbing.MockitoStubber:addAnswer:38, 0.7434944237918216
org.mockito.internal.stubbing.MockitoStubber:addAnswer:37, 0.7434944237918216
org.mockito.internal.MockitoCore:when:55, 0.7366482504604052
org.mockito.internal.MockitoCore:when:54, 0.7366482504604052
org.mockito.Mockito:when:1002, 0.7366482504604052
org.mockito.internal.MockitoCore:stub:40, 0.7339449541284403
org.mockito.internal.MockitoCore:stub:39, 0.7339449541284403
org.mockito.internal.progress.ThreadSafeMockingProgress:pullOngoingStubbing:30, 0.7130124777183601
org.mockito.internal.stubbing.MockitoStubber:addAnswer:55, 0.7130124777183601
org.mockito.internal.stubbing.MockitoStubber:addAnswer:53, 0.7130124777183601
org.mockito.internal.stubbing.StubbedInvocationMatcher:<init>:18, 0.7130124777183601
org.mockito.internal.stubbing.StubbedInvocationMatcher:<init>:21, 0.7130124777183601
org.mockito.internal.stubbing.StubbedInvocationMatcher:<init>:23, 0.7130124777183601
org.mockito.internal.stubbing.StubbedInvocationMatcher:<init>:22, 0.7130124777183601
org.mockito.internal.progress.MockingProgressImpl:pullOngoingStubbing:34, 0.7130124777183601
org.mockito.internal.progress.MockingProgressImpl:pullOngoingStubbing:32, 0.7130124777183601
org.mockito.internal.progress.MockingProgressImpl:pullOngoingStubbing:33, 0.7130124777183601
org.mockito.internal.progress.ThreadSafeMockingProgress:stubbingCompleted:51, 0.70298769771529
org.mockito.internal.progress.ThreadSafeMockingProgress:stubbingCompleted:50, 0.70298769771529
org.mockito.internal.debugging.DebuggingInfo:addStubbedInvocation:24, 0.7005253940455342
org.mockito.internal.invocation.InvocationMatcher:<init>:30, 0.6993006993006994
org.mockito.internal.debugging.DebuggingInfo:addStubbedInvocation:23, 0.6956521739130435
