CodeElement, SuspiciousScore
org.jfree.chart.plot.CategoryPlot:draw:2547, 1.0
org.jfree.chart.LegendItem:<clinit>:181, 1.0
org.jfree.chart.LegendItem:<clinit>:175, 1.0
org.jfree.chart.title.LegendTitle:<clinit>:114, 1.0
org.jfree.chart.title.LegendTitle:<clinit>:110, 1.0
org.jfree.chart.renderer.AreaRendererEndType:<clinit>:73, 1.0
org.jfree.chart.renderer.AreaRendererEndType:<clinit>:66, 1.0
org.jfree.chart.renderer.AreaRendererEndType:<clinit>:59, 1.0
org.jfree.chart.renderer.AreaRendererEndType:<init>:85, 1.0
org.jfree.chart.renderer.AreaRendererEndType:<init>:86, 1.0
org.jfree.chart.renderer.AreaRendererEndType:<init>:87, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:144, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:145, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:146, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:143, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:147, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:148, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:149, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:133, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:161, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:164, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:152, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:150, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:151, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:getXOffset:209, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:getWallPaint:230, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:156, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:157, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:158, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:159, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:<clinit>:161, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:getYOffset:218, 1.0
org.jfree.chart.plot.Plot:getBackgroundImage:640, 1.0
org.jfree.chart.plot.Plot:getBackgroundAlpha:579, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:178, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:171, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:167, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:175, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:289, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:290, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:291, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:292, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:294, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:295, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:296, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:297, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:299, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:300, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:301, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:302, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:303, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:304, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:305, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:306, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:308, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:309, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:310, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:313, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:314, 1.0
org.jfree.chart.axis.NumberAxis3D:draw:165, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:356, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:358, 1.0
org.jfree.chart.plot.Plot:getBackgroundPaint:540, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:320, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:321, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:322, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:323, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:324, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:325, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:326, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:328, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:329, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:330, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:331, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:332, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:333, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:334, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:335, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:338, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:339, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:340, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:341, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:342, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:343, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:344, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:347, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:348, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:319, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:315, 1.0
org.jfree.chart.renderer.category.BarRenderer3D:drawBackground:316, 1.0
org.jfree.chart.axis.DateAxis:refreshTicksHorizontal:1546, 1.0
org.jfree.chart.axis.DateAxis:refreshTicksHorizontal:1547, 1.0
org.jfree.chart.text.TextFragment:equals:266, 1.0
org.jfree.chart.text.TextFragment:getFont:170, 1.0
org.jfree.chart.text.TextFragment:equals:262, 1.0
org.jfree.chart.text.TextFragment:equals:265, 1.0
org.jfree.chart.axis.DateAxis:refreshTicksHorizontal:1577, 1.0
org.jfree.chart.axis.DateAxis:refreshTicksHorizontal:1575, 1.0
org.jfree.chart.text.TextFragment:getPaint:179, 1.0
org.jfree.chart.text.TextFragment:getText:161, 1.0
org.jfree.chart.text.TextLine:removeFragment:139, 1.0
org.jfree.chart.text.TextLine:removeFragment:140, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:214, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:217, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:218, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:219, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:220, 1.0
org.jfree.data.general.DatasetUtilities:iterateCategoryRangeBounds:817, 1.0
org.jfree.data.general.DatasetUtilities:iterateCategoryRangeBounds:818, 1.0
org.jfree.data.general.DatasetUtilities:iterateCategoryRangeBounds:819, 1.0
org.jfree.data.general.DatasetUtilities:iterateCategoryRangeBounds:815, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:208, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:209, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:210, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:211, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:212, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:213, 1.0
org.jfree.chart.text.TextUtilities:createTextBlock:222, 1.0
org.jfree.chart.text.TextLine:addFragment:130, 1.0
org.jfree.chart.text.TextLine:addFragment:131, 1.0
org.jfree.chart.text.TextUtilities:nextLineBreak:265, 1.0
org.jfree.chart.text.TextUtilities:nextLineBreak:266, 1.0
org.jfree.chart.text.TextBlock:getLastLine:139, 1.0
org.jfree.chart.text.TextBlock:getLastLine:140, 1.0
org.jfree.chart.text.TextBlock:getLastLine:141, 1.0
org.jfree.chart.text.TextBlock:getLastLine:142, 1.0
org.jfree.chart.text.TextLine:getLastTextFragment:212, 1.0
org.jfree.chart.text.TextLine:getLastTextFragment:215, 1.0
org.jfree.chart.text.TextBlock:getLastLine:144, 1.0
org.jfree.chart.text.TextLine:getLastTextFragment:210, 1.0
org.jfree.chart.text.TextLine:getLastTextFragment:211, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:256, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:257, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:258, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:259, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:260, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:263, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:264, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:265, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:266, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:267, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:268, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:269, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:272, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:273, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:244, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:245, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:246, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:247, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:248, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:249, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:250, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:251, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:253, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:254, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:255, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:240, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:241, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:224, 1.0
org.jfree.chart.renderer.category.LineRenderer3D:drawBackground:225, 1.0
