CodeElement, SuspiciousScore
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:615, 1.0
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:612, 1.0
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:613, 1.0
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:676, 0.8164965809277261
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:667, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:660, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:384, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:369, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:274, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:385, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:287, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:279, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:277, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:370, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:121, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:376, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:361, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:399, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:88, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:379, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:364, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:136, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:193, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:262, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:357, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:358, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:359, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:134, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:386, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:289, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:371, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:408, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:268, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:391, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:273, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:211, 0.7071067811865475
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:551, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:671, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:675, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:653, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:548, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:658, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:547, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:552, 0.6324555320336759
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:115, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:633, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:629, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:628, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:126, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getClosestParentType:820, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:610, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:607, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getClosestParentType:828, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:125, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getClosestParentType:810, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:79, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getTypeArguments:635, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getClosestParentType:799, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:isAssignable:113, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getRawType:993, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getRawType:986, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getClosestParentType:827, 0.5773502691896258
org.apache.commons.lang3.reflect.TypeUtils:getClosestParentType:806, 0.5773502691896258
