CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 541, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 541, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:19, 541, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 541, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 541, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 541, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 541, 0, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:53, 353, 1, 999, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 977, 1, 999, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 977, 1, 999, 1
org.mockito.internal.invocation.ArgumentsComparator:<init>:14, 435, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 136, 0, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:54, 353, 1, 999, 1
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:20, 973, 1, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:31, 541, 0, 999, 1
org.mockito.internal.invocation.InvocationMatcher:getMethod:41, 298, 0, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:131, 775, 1, 999, 1
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 1, 0, 999, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:36, 754, 1, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:61, 353, 1, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:60, 353, 1, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:32, 541, 0, 999, 1
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:114, 330, 0, 999, 1
org.mockito.internal.util.Primitives:isPrimitiveWrapper:14, 338, 0, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:128, 355, 1, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:124, 355, 1, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:122, 355, 1, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:121, 355, 1, 999, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:24, 417, 0, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:118, 777, 1, 999, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:37, 714, 1, 999, 1
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:44, 755, 1, 999, 1
org.mockito.internal.util.MockUtil:<init>:32, 359, 1, 999, 1
org.mockito.internal.util.MockUtil:<init>:31, 359, 1, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:101, 354, 1, 999, 1
org.mockito.internal.creation.DelegatingMethod:getJavaMethod:25, 518, 0, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:50, 353, 1, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:49, 353, 1, 999, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:17, 541, 0, 999, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:19, 541, 0, 999, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:18, 541, 0, 999, 1
org.mockito.internal.creation.DelegatingMethod:getReturnType:37, 523, 0, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:119, 370, 1, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:120, 370, 1, 999, 1
org.mockito.configuration.DefaultMockitoConfiguration:getDefaultAnswer:32, 436, 0, 999, 1
org.mockito.internal.util.ObjectMethodsGuru:isCompareToMethod:35, 448, 0, 999, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:21, 435, 0, 999, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:29, 384, 0, 999, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:103, 424, 0, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:104, 354, 1, 999, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:117, 777, 1, 999, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:21, 542, 0, 999, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:23, 542, 0, 999, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:22, 542, 0, 999, 1
org.mockito.internal.verification.AtLeast:verify:37, 11, 0, 999, 1
org.mockito.internal.creation.cglib.CGLIBHacker:<init>:13, 750, 1, 999, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:19, 541, 0, 999, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:18, 541, 0, 999, 1
org.mockito.internal.verification.AtLeast:verify:34, 14, 0, 999, 1
org.mockito.internal.verification.AtLeast:verify:33, 14, 0, 999, 1
org.mockito.internal.verification.AtLeast:verify:36, 14, 0, 999, 1
org.mockito.internal.verification.VerificationModeFactory:atLeastOnce:12, 43, 0, 999, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:29, 513, 0, 999, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:28, 513, 0, 999, 1
org.mockito.internal.verification.AtLeast:<init>:29, 48, 0, 999, 1
org.mockito.internal.verification.AtLeast:<init>:30, 48, 0, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:36, 353, 1, 999, 1
org.mockito.internal.creation.jmock.ClassImposterizer$3:filterConstructors:73, 88, 0, 999, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:70, 977, 1, 999, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:67, 977, 1, 999, 1
org.mockito.internal.verification.AtLeast:verify:40, 11, 0, 999, 1
org.mockito.internal.verification.AtLeast:verify:39, 11, 0, 999, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:35, 371, 1, 999, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:95, 436, 0, 999, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:98, 436, 0, 999, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:96, 436, 0, 999, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:75, 977, 1, 999, 1
org.mockito.internal.stubbing.InvocationContainerImpl:setInvocationForPotentialStubbing:38, 519, 0, 999, 1
org.mockito.internal.stubbing.InvocationContainerImpl:setInvocationForPotentialStubbing:39, 519, 0, 999, 1
org.mockito.internal.stubbing.InvocationContainerImpl:setInvocationForPotentialStubbing:37, 519, 0, 999, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:process:47, 972, 1, 999, 1
org.mockito.internal.configuration.GlobalConfiguration:getDefaultAnswer:63, 437, 0, 999, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:102, 427, 0, 999, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:100, 427, 0, 999, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:101, 427, 0, 999, 1
org.mockito.internal.creation.jmock.SearchingClassLoader:addIfNewElement:63, 757, 1, 999, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:threadSafely:24, 979, 1, 999, 1
org.mockito.internal.util.ObjectMethodsGuru:isToString:22, 494, 0, 999, 1
org.mockito.internal.progress.ArgumentMatcherStorageImpl:pullMatchers:38, 541, 0, 999, 1
