CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.handler.MockHandlerFactory:<init>:13, 1024, 26, 1353, 26
org.mockito.internal.configuration.injection.MockInjectionStrategy:nop:20, 1152, 25, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator:mockCachePerClassLoaderOf:38, 1031, 26, 1353, 26
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:48, 636, 26, 1353, 26
org.mockito.internal.configuration.GlobalConfiguration:<init>:34, 1257, 26, 1353, 26
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:101, 513, 25, 1353, 26
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:98, 513, 25, 1353, 26
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:99, 513, 25, 1353, 26
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:getMockHandler:100, 600, 10, 1353, 26
org.mockito.internal.configuration.SpyAnnotationEngine:process:74, 1144, 25, 1353, 26
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:nameFor:68, 136, 5, 1353, 26
org.mockito.internal.handler.NullResultGuardian:handle:29, 668, 26, 1353, 26
org.mockito.internal.handler.NullResultGuardian:handle:31, 668, 26, 1353, 26
org.mockito.internal.handler.NullResultGuardian:handle:30, 668, 26, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:68, 1152, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:55, 1152, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:65, 1152, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:66, 1152, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:67, 1152, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:59, 1152, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:58, 1152, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:56, 1152, 25, 1353, 26
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:isComingFromSignedJar:82, 117, 5, 1353, 26
org.mockito.internal.creation.DelegatingMethod:<init>:19, 674, 26, 1353, 26
org.mockito.internal.creation.DelegatingMethod:<init>:18, 674, 26, 1353, 26
org.mockito.internal.configuration.injection.scanner.MockScanner:isAnnotatedByMockOrSpy:80, 924, 24, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:63, 1031, 26, 1353, 26
org.mockito.internal.configuration.DefaultAnnotationEngine:process:68, 485, 20, 1353, 26
org.mockito.internal.configuration.DefaultAnnotationEngine:process:69, 485, 20, 1353, 26
org.mockito.internal.configuration.DefaultAnnotationEngine:process:71, 485, 20, 1353, 26
org.mockito.internal.configuration.DefaultAnnotationEngine:process:75, 485, 20, 1353, 26
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:returnValueFor:101, 449, 21, 1353, 26
org.mockito.internal.handler.MockHandlerImpl:handle:68, 660, 26, 1353, 26
org.mockito.internal.handler.MockHandlerImpl:handle:71, 660, 26, 1353, 26
org.mockito.internal.handler.MockHandlerImpl:handle:63, 660, 26, 1353, 26
org.mockito.internal.handler.MockHandlerImpl:handle:61, 660, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:isComingFromJDK:72, 136, 5, 1353, 26
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 1178, 26, 1353, 26
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 1178, 26, 1353, 26
org.mockito.internal.configuration.CaptorAnnotationProcessor:<init>:17, 1145, 25, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:equals:112, 975, 25, 1353, 26
org.mockito.internal.configuration.GlobalConfiguration:<init>:32, 12, 0, 1353, 26
org.mockito.internal.configuration.SpyAnnotationEngine:process:49, 1144, 25, 1353, 26
org.mockito.internal.invocation.ArgumentsComparator:<init>:15, 509, 25, 1353, 26
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper:get:36, 582, 20, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:<init>:104, 1031, 26, 1353, 26
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:40, 1145, 25, 1353, 26
org.mockito.internal.handler.MockHandlerImpl:handle:74, 321, 8, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:61, 975, 25, 1353, 26
org.mockito.internal.progress.ThreadSafeMockingProgress:mockingStarted:72, 1022, 26, 1353, 26
org.mockito.internal.progress.ThreadSafeMockingProgress:mockingStarted:73, 1022, 26, 1353, 26
org.mockito.internal.verification.DefaultRegisteredInvocations:getAll:44, 368, 9, 1353, 26
org.mockito.internal.util.collections.ListUtil:filter:14, 432, 9, 1353, 26
org.mockito.internal.util.collections.ListUtil:filter:15, 432, 9, 1353, 26
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker:mockWithFeaturesFrom:54, 1030, 26, 1353, 26
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:103, 501, 25, 1353, 26
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:104, 501, 25, 1353, 26
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:105, 501, 25, 1353, 26
org.mockito.internal.creation.bytebuddy.MockFeatures:withMockFeatures:18, 1031, 26, 1353, 26
org.mockito.internal.invocation.InvocationMatcher:getMethod:44, 329, 8, 1353, 26
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:nameFor:63, 136, 5, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:equals:113, 975, 25, 1353, 26
org.mockito.internal.creation.DelegatingMethod:<clinit>:12, 2, 0, 1353, 26
org.mockito.internal.creation.MockSettingsImpl:<init>:27, 1039, 26, 1353, 26
org.mockito.internal.configuration.DefaultAnnotationEngine:process:65, 929, 24, 1353, 26
org.mockito.internal.configuration.injection.scanner.InjectMocksScanner:scan:58, 1144, 25, 1353, 26
org.mockito.internal.configuration.InjectingAnnotationEngine:processInjectMocks:60, 1144, 25, 1353, 26
org.mockito.internal.util.ObjectMethodsGuru:isToString:18, 572, 26, 1353, 26
org.mockito.internal.handler.MockHandlerImpl:handle:52, 669, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:59, 1031, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:58, 1031, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:57, 1031, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:60, 1031, 26, 1353, 26
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:returnValueFor:99, 449, 21, 1353, 26
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:135, 928, 24, 1353, 26
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 2, 0, 1353, 26
org.mockito.internal.configuration.InjectingAnnotationEngine:createMockFor:35, 504, 20, 1353, 26
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:19, 556, 21, 1353, 26
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:22, 556, 21, 1353, 26
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:78, 511, 26, 1353, 26
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:79, 511, 26, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:87, 1144, 25, 1353, 26
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:86, 1144, 25, 1353, 26
org.mockito.internal.stubbing.BaseStubbing:<init>:14, 637, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:<init>:108, 1031, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:<init>:107, 1031, 26, 1353, 26
org.mockito.internal.util.reflection.FieldSetter:set:31, 498, 20, 1353, 26
org.mockito.internal.util.reflection.FieldSetter:set:30, 498, 20, 1353, 26
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:<init>:34, 1028, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:<init>:35, 1028, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:<init>:32, 1028, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:<init>:33, 1028, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:<init>:36, 1028, 26, 1353, 26
org.mockito.internal.creation.DelegatingMethod:isVarArgs:42, 633, 26, 1353, 26
org.mockito.internal.creation.DelegatingMethod:<init>:17, 674, 26, 1353, 26
org.mockito.internal.creation.DelegatingMethod:<init>:16, 674, 26, 1353, 26
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:17, 1146, 25, 1353, 26
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:16, 1146, 25, 1353, 26
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:18, 1146, 25, 1353, 26
org.mockito.internal.configuration.DefaultAnnotationEngine:process:66, 505, 20, 1353, 26
org.mockito.internal.configuration.DefaultAnnotationEngine:process:67, 505, 20, 1353, 26
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:of:156, 1157, 25, 1353, 26
org.mockito.internal.util.MockCreationValidator:validateMockedType:38, 1030, 26, 1353, 26
org.mockito.internal.stubbing.answers.AnswersValidator:validateDefaultAnswerReturnedValue:101, 595, 26, 1353, 26
org.mockito.internal.creation.DelegatingMethod:getName:30, 100, 0, 1353, 26
org.mockito.internal.handler.InvocationNotifierHandler:<init>:32, 1024, 26, 1353, 26
org.mockito.internal.handler.InvocationNotifierHandler:<init>:33, 1024, 26, 1353, 26
org.mockito.internal.handler.InvocationNotifierHandler:<init>:31, 1024, 26, 1353, 26
org.mockito.internal.handler.InvocationNotifierHandler:<init>:30, 1024, 26, 1353, 26
org.mockito.internal.creation.MockSettingsImpl:prepareExtraInterfaces:190, 1024, 26, 1353, 26
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:nameFor:62, 136, 5, 1353, 26
org.mockito.internal.verification.DefaultRegisteredInvocations:getAll:42, 368, 9, 1353, 26
org.mockito.internal.verification.DefaultRegisteredInvocations:getAll:40, 368, 9, 1353, 26
org.mockito.internal.verification.DefaultRegisteredInvocations:getAll:41, 368, 9, 1353, 26
org.mockito.internal.MockitoCore:verify:86, 346, 8, 1353, 26
org.mockito.internal.verification.MockAwareVerificationMode:getMock:25, 321, 8, 1353, 26
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:55, 636, 26, 1353, 26
org.mockito.internal.verification.DefaultRegisteredInvocations:add:27, 647, 25, 1353, 26
org.mockito.internal.creation.instance.InstantiatorProvider:<init>:5, 1030, 26, 1353, 26
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:121, 367, 9, 1353, 26
org.mockito.internal.creation.bytebuddy.InterceptedInvocation$SuperMethod$IsIllegal:<clinit>:156, 2, 0, 1353, 26
org.mockito.internal.creation.bytebuddy.InterceptedInvocation$SuperMethod$IsIllegal:<clinit>:158, 2, 0, 1353, 26
