CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 601, 1, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 601, 1, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 601, 1, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 601, 1, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 601, 1, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 601, 1, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 601, 1, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:52, 418, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:58, 1051, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:57, 1051, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:55, 1051, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:64, 1051, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:65, 1051, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:54, 1051, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:66, 1051, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:67, 1051, 0, 1101, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:50, 1054, 1, 1101, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 1054, 1, 1101, 1
org.mockito.internal.InvocationNotifierHandler:<init>:32, 854, 1, 1101, 1
org.mockito.internal.InvocationNotifierHandler:<init>:33, 854, 1, 1101, 1
org.mockito.internal.InvocationNotifierHandler:<init>:31, 854, 1, 1101, 1
org.mockito.internal.InvocationNotifierHandler:<init>:30, 854, 1, 1101, 1
org.mockito.internal.invocation.ArgumentsComparator:<init>:15, 473, 0, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:27, 147, 0, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:53, 418, 0, 1101, 1
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:40, 1044, 0, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:32, 601, 1, 1101, 1
org.mockito.internal.invocation.InvocationMatcher:getMethod:42, 309, 1, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:135, 842, 0, 1101, 1
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:10, 1, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:85, 1043, 0, 1101, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:86, 1043, 0, 1101, 1
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:17, 1045, 0, 1101, 1
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:19, 1045, 0, 1101, 1
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:18, 1045, 0, 1101, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:37, 858, 1, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:59, 418, 0, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:60, 418, 0, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:33, 601, 1, 1101, 1
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:118, 343, 1, 1101, 1
org.mockito.internal.util.Primitives:isPrimitiveWrapper:15, 372, 1, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:128, 422, 0, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:126, 422, 0, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:125, 422, 0, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:132, 422, 0, 1101, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:25, 452, 0, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:122, 844, 0, 1101, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:38, 818, 1, 1101, 1
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:45, 857, 1, 1101, 1
org.mockito.internal.util.MockUtil:<init>:32, 1054, 1, 1101, 1
org.mockito.internal.util.MockUtil:<init>:31, 1054, 1, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:100, 421, 0, 1101, 1
org.mockito.internal.creation.DelegatingMethod:getJavaMethod:26, 578, 1, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:49, 418, 0, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:48, 418, 0, 1101, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:19, 601, 1, 1101, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:18, 601, 1, 1101, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:20, 601, 1, 1101, 1
org.mockito.internal.creation.DelegatingMethod:getReturnType:38, 580, 1, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:124, 437, 0, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:123, 437, 0, 1101, 1
org.mockito.configuration.DefaultMockitoConfiguration:getDefaultAnswer:33, 486, 1, 1101, 1
org.mockito.internal.util.ObjectMethodsGuru:isCompareToMethod:36, 502, 1, 1101, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:22, 473, 0, 1101, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:30, 417, 0, 1101, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:104, 462, 0, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:103, 421, 0, 1101, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:120, 1043, 0, 1101, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:121, 844, 0, 1101, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:24, 602, 1, 1101, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:23, 602, 1, 1101, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:22, 602, 1, 1101, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:127, 1043, 0, 1101, 1
org.mockito.internal.verification.AtLeast:verify:38, 12, 0, 1101, 1
org.mockito.internal.creation.cglib.CGLIBHacker:<init>:14, 854, 1, 1101, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:19, 601, 1, 1101, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:20, 601, 1, 1101, 1
org.mockito.internal.verification.AtLeast:verify:34, 15, 0, 1101, 1
org.mockito.internal.verification.AtLeast:verify:35, 15, 0, 1101, 1
org.mockito.internal.verification.AtLeast:verify:37, 15, 0, 1101, 1
org.mockito.internal.verification.VerificationModeFactory:atLeastOnce:13, 44, 0, 1101, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:29, 572, 1, 1101, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:30, 572, 1, 1101, 1
org.mockito.internal.verification.AtLeast:<init>:31, 49, 0, 1101, 1
org.mockito.internal.verification.AtLeast:<init>:30, 49, 0, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:35, 418, 0, 1101, 1
org.mockito.internal.creation.jmock.ClassImposterizer$3:filterConstructors:74, 101, 0, 1101, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:68, 1054, 1, 1101, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:71, 1054, 1, 1101, 1
org.mockito.internal.verification.AtLeast:verify:40, 12, 0, 1101, 1
org.mockito.internal.verification.AtLeast:verify:41, 12, 0, 1101, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:119, 1043, 0, 1101, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:scanForInjection:118, 1043, 0, 1101, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:34, 438, 0, 1101, 1
org.mockito.internal.configuration.injection.PropertyAndSetterInjection:<init>:51, 1045, 0, 1101, 1
org.mockito.internal.configuration.injection.PropertyAndSetterInjection:<init>:49, 1045, 0, 1101, 1
org.mockito.internal.configuration.injection.PropertyAndSetterInjection:<init>:67, 1045, 0, 1101, 1
org.mockito.internal.configuration.injection.PropertyAndSetterInjection:<init>:52, 1045, 0, 1101, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:99, 475, 0, 1101, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:96, 475, 0, 1101, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:97, 475, 0, 1101, 1
