CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.progress.MockingProgressImpl:validateState:84, 954, 2, 959, 2
org.mockito.internal.progress.MockingProgressImpl:validateState:83, 954, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 528, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 528, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:19, 528, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 528, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 528, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 528, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 528, 2, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:53, 344, 0, 959, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 952, 2, 959, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 952, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 129, 1, 959, 2
org.mockito.internal.invocation.ArgumentsComparator:<init>:14, 427, 1, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:54, 344, 0, 959, 2
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:20, 951, 2, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:31, 528, 2, 959, 2
org.mockito.internal.invocation.InvocationMatcher:getMethod:41, 295, 1, 959, 2
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:23, 390, 0, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:131, 755, 2, 959, 2
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 1, 0, 959, 2
org.mockito.internal.util.MockCreationValidator:validateMockedType:36, 731, 2, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:55, 675, 2, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:54, 675, 2, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:53, 675, 2, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:52, 675, 2, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:61, 344, 0, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:60, 344, 0, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:32, 528, 2, 959, 2
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:109, 326, 1, 959, 2
org.mockito.internal.util.Primitives:isPrimitiveWrapper:14, 327, 2, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:128, 346, 0, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:124, 346, 0, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:122, 346, 0, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:121, 346, 0, 959, 2
org.mockito.internal.debugging.Location:<init>:26, 663, 2, 959, 2
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:24, 409, 1, 959, 2
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:19, 390, 0, 959, 2
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:22, 390, 0, 959, 2
org.mockito.internal.debugging.Location:<init>:28, 664, 2, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:118, 757, 2, 959, 2
org.mockito.internal.util.MockCreationValidator:validateMockedType:37, 696, 2, 959, 2
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:44, 732, 2, 959, 2
org.mockito.internal.util.MockUtil:<init>:32, 346, 1, 959, 2
org.mockito.internal.util.MockUtil:<init>:31, 346, 1, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:101, 345, 0, 959, 2
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:17, 390, 0, 959, 2
org.mockito.internal.creation.DelegatingMethod:getJavaMethod:25, 505, 2, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:50, 344, 0, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:49, 344, 0, 959, 2
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:17, 528, 2, 959, 2
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:19, 528, 2, 959, 2
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:18, 528, 2, 959, 2
org.mockito.internal.creation.DelegatingMethod:getReturnType:37, 512, 2, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:119, 356, 0, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:120, 356, 0, 959, 2
org.mockito.configuration.DefaultMockitoConfiguration:getDefaultAnswer:32, 426, 2, 959, 2
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:21, 427, 1, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:35, 675, 2, 959, 2
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:29, 377, 1, 959, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:104, 345, 0, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:41, 673, 2, 959, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:117, 757, 2, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:40, 673, 2, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:39, 673, 2, 959, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:21, 529, 2, 959, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:23, 529, 2, 959, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:22, 529, 2, 959, 2
org.mockito.internal.verification.AtLeast:verify:37, 11, 0, 959, 2
org.mockito.internal.creation.cglib.CGLIBHacker:<init>:13, 727, 2, 959, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:19, 528, 2, 959, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:18, 528, 2, 959, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:37, 674, 2, 959, 2
org.mockito.internal.verification.AtLeast:verify:34, 14, 0, 959, 2
org.mockito.internal.verification.AtLeast:verify:33, 14, 0, 959, 2
org.mockito.internal.verification.AtLeast:verify:36, 14, 0, 959, 2
org.mockito.internal.verification.VerificationModeFactory:atLeastOnce:12, 43, 0, 959, 2
