CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.handler.MockHandlerFactory:<init>:13, 1034, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjectionStrategy:nop:20, 1172, 8, 1362, 8
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:49, 665, 5, 1362, 8
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator:mockCachePerClassLoaderOf:40, 1035, 8, 1362, 8
org.mockito.internal.configuration.GlobalConfiguration:<init>:34, 1273, 8, 1362, 8
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:102, 543, 1, 1362, 8
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:100, 543, 1, 1362, 8
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:99, 543, 1, 1362, 8
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:getMockHandler:101, 605, 0, 1362, 8
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:generate:74, 127, 6, 1362, 8
org.mockito.internal.configuration.SpyAnnotationEngine:process:74, 1164, 8, 1362, 8
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:nameFor:70, 127, 6, 1362, 8
org.mockito.internal.handler.NullResultGuardian:handle:29, 696, 5, 1362, 8
org.mockito.internal.handler.NullResultGuardian:handle:31, 696, 5, 1362, 8
org.mockito.internal.handler.NullResultGuardian:handle:30, 696, 5, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:68, 1172, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:55, 1172, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:65, 1172, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:66, 1172, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:67, 1172, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:59, 1172, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:58, 1172, 8, 1362, 8
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:56, 1172, 8, 1362, 8
org.mockito.internal.creation.DelegatingMethod:<init>:19, 704, 5, 1362, 8
org.mockito.internal.creation.DelegatingMethod:<init>:18, 704, 5, 1362, 8
org.mockito.internal.configuration.injection.scanner.MockScanner:isAnnotatedByMockOrSpy:80, 955, 2, 1362, 8
org.mockito.internal.configuration.DefaultAnnotationEngine:process:68, 521, 1, 1362, 8
org.mockito.internal.configuration.DefaultAnnotationEngine:process:69, 521, 1, 1362, 8
org.mockito.internal.configuration.DefaultAnnotationEngine:process:71, 521, 1, 1362, 8
