CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.handler.MockHandlerFactory:<init>:13, 1011, 0, 1316, 2
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:49, 650, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 677, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 677, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:19, 677, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 677, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 677, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 677, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 677, 0, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:68, 1153, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:55, 1153, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:65, 1153, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:66, 1153, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:67, 1153, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:59, 1153, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:58, 1153, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:56, 1153, 2, 1316, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 1165, 2, 1316, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 1165, 2, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 177, 0, 1316, 2
org.mockito.internal.invocation.ArgumentsComparator:<init>:15, 532, 0, 1316, 2
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:39, 1146, 2, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:31, 677, 0, 1316, 2
org.mockito.internal.invocation.InvocationMatcher:getMethod:45, 344, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:135, 939, 2, 1316, 2
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 1, 0, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:87, 1145, 2, 1316, 2
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:86, 1145, 2, 1316, 2
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:17, 1147, 2, 1316, 2
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:16, 1147, 2, 1316, 2
org.mockito.internal.configuration.injection.filter.TypeBasedCandidateFilter:<init>:18, 1147, 2, 1316, 2
org.mockito.internal.util.MockCreationValidator:validateMockedType:37, 1016, 0, 1316, 2
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:56, 650, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:32, 677, 0, 1316, 2
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:121, 383, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:128, 516, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:126, 516, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:125, 516, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:132, 516, 0, 1316, 2
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:25, 508, 0, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:asWrappedMocks:138, 1152, 2, 1316, 2
org.mockito.internal.handler.MockHandlerImpl:createVerificationData:127, 336, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:122, 941, 2, 1316, 2
org.mockito.internal.util.MockCreationValidator:validateMockedType:38, 976, 0, 1316, 2
org.mockito.internal.util.MockUtil:<init>:21, 1231, 2, 1316, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:82, 515, 0, 1316, 2
org.mockito.internal.creation.DelegatingMethod:getJavaMethod:26, 638, 0, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:asWrappedMocks:137, 596, 0, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:asWrappedMocks:136, 596, 0, 1316, 2
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:17, 677, 0, 1316, 2
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:19, 677, 0, 1316, 2
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:18, 677, 0, 1316, 2
org.mockito.internal.creation.DelegatingMethod:getReturnType:38, 598, 0, 1316, 2
org.mockito.internal.invocation.MatchersBinder:bindMatchers:24, 677, 0, 1316, 2
org.mockito.internal.invocation.MatchersBinder:bindMatchers:27, 677, 0, 1316, 2
org.mockito.internal.invocation.MatchersBinder:bindMatchers:26, 677, 0, 1316, 2
org.mockito.internal.invocation.MatchersBinder:bindMatchers:23, 677, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:124, 535, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:123, 535, 0, 1316, 2
org.mockito.configuration.DefaultMockitoConfiguration:getDefaultAnswer:32, 537, 0, 1316, 2
org.mockito.internal.handler.MockHandlerImpl:createVerificationData:123, 337, 0, 1316, 2
org.mockito.internal.util.ObjectMethodsGuru:isCompareToMethod:39, 543, 0, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper:hashCode:51, 602, 0, 1316, 2
org.mockito.internal.creation.settings.CreationSettings:getTypeToMock:51, 1011, 0, 1316, 2
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:22, 532, 0, 1316, 2
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:30, 473, 0, 1316, 2
org.mockito.internal.debugging.LocationImpl:<init>:19, 826, 0, 1316, 2
org.mockito.internal.debugging.LocationImpl:<init>:20, 826, 0, 1316, 2
org.mockito.internal.progress.HandyReturnValues:returnFor:40, 198, 0, 1316, 2
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:85, 515, 0, 1316, 2
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:121, 941, 2, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:asWrappedMocks:135, 596, 0, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:asWrappedMocks:134, 1152, 2, 1316, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:21, 678, 0, 1316, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:23, 678, 0, 1316, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:22, 678, 0, 1316, 2
org.mockito.internal.verification.AtLeast:verify:38, 12, 0, 1316, 2
org.mockito.internal.creation.cglib.CGLIBHacker:<init>:13, 1011, 0, 1316, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:19, 677, 0, 1316, 2
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:18, 677, 0, 1316, 2
org.mockito.internal.verification.AtLeast:verify:34, 16, 0, 1316, 2
org.mockito.internal.verification.AtLeast:verify:35, 16, 0, 1316, 2
org.mockito.internal.verification.AtLeast:verify:37, 16, 0, 1316, 2
org.mockito.internal.verification.VerificationModeFactory:atLeastOnce:13, 45, 0, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:asWrappedMocks:133, 1152, 2, 1316, 2
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet:asWrappedMocks:132, 1152, 2, 1316, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:29, 645, 0, 1316, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:28, 645, 0, 1316, 2
org.mockito.internal.creation.CglibMockMaker:getHandler:46, 604, 0, 1316, 2
org.mockito.internal.creation.CglibMockMaker:getHandler:44, 604, 0, 1316, 2
org.mockito.internal.creation.CglibMockMaker:getHandler:45, 604, 0, 1316, 2
