CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.progress.MockingProgressImpl:validateState:84, 960, 1, 965, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:83, 960, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 539, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 539, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:19, 539, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 539, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 539, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 539, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 539, 1, 965, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:53, 345, 0, 965, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 958, 1, 965, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 958, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 136, 1, 965, 1
org.mockito.internal.invocation.ArgumentsComparator:<init>:14, 432, 1, 965, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:54, 345, 0, 965, 1
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:21, 954, 1, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:31, 539, 1, 965, 1
org.mockito.internal.invocation.InvocationMatcher:getMethod:41, 296, 1, 965, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:23, 391, 1, 965, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:131, 758, 1, 965, 1
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 1, 0, 965, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:36, 737, 1, 965, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:55, 680, 1, 965, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:54, 680, 1, 965, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:53, 680, 1, 965, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:52, 680, 1, 965, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:61, 345, 0, 965, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:60, 345, 0, 965, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:32, 539, 1, 965, 1
org.mockito.internal.util.Primitives:isPrimitiveWrapper:14, 331, 0, 965, 1
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:114, 327, 1, 965, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:128, 347, 0, 965, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:124, 347, 0, 965, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:122, 347, 0, 965, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:121, 347, 0, 965, 1
org.mockito.internal.debugging.Location:<init>:26, 668, 1, 965, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:24, 414, 1, 965, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:19, 391, 1, 965, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:22, 391, 1, 965, 1
org.mockito.internal.debugging.Location:<init>:28, 669, 1, 965, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:118, 760, 1, 965, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:37, 702, 0, 965, 1
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:44, 738, 1, 965, 1
org.mockito.internal.util.MockUtil:<init>:32, 346, 1, 965, 1
org.mockito.internal.util.MockUtil:<init>:31, 346, 1, 965, 1
