CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.handler.MockHandlerFactory:<init>:13, 1049, 0, 1377, 1
org.mockito.internal.configuration.injection.MockInjectionStrategy:nop:20, 1175, 1, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator:mockCachePerClassLoaderOf:38, 1056, 0, 1377, 1
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:48, 670, 0, 1377, 1
org.mockito.internal.configuration.GlobalConfiguration:<init>:34, 1281, 1, 1377, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:101, 545, 0, 1377, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:98, 545, 0, 1377, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:99, 545, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.MockMethodInterceptor:getMockHandler:100, 614, 0, 1377, 1
org.mockito.internal.configuration.SpyAnnotationEngine:process:74, 1167, 1, 1377, 1
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:nameFor:66, 141, 0, 1377, 1
org.mockito.internal.handler.NullResultGuardian:handle:29, 702, 0, 1377, 1
org.mockito.internal.handler.NullResultGuardian:handle:31, 702, 0, 1377, 1
org.mockito.internal.handler.NullResultGuardian:handle:30, 702, 0, 1377, 1
org.mockito.internal.creation.DelegatingMethod:<init>:19, 708, 0, 1377, 1
org.mockito.internal.creation.DelegatingMethod:<init>:18, 708, 0, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:68, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:55, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:65, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:66, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:67, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:59, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:58, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:56, 1175, 1, 1377, 1
org.mockito.internal.configuration.injection.scanner.MockScanner:isAnnotatedByMockOrSpy:80, 946, 1, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:63, 1056, 0, 1377, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:process:68, 524, 0, 1377, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:process:69, 524, 0, 1377, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:process:71, 524, 0, 1377, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:process:75, 524, 0, 1377, 1
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:returnValueFor:101, 476, 1, 1377, 1
org.mockito.internal.handler.MockHandlerImpl:handle:68, 694, 0, 1377, 1
org.mockito.internal.handler.MockHandlerImpl:handle:71, 694, 0, 1377, 1
org.mockito.internal.handler.MockHandlerImpl:handle:63, 694, 0, 1377, 1
org.mockito.internal.handler.MockHandlerImpl:handle:61, 694, 0, 1377, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 1202, 1, 1377, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 1202, 1, 1377, 1
org.mockito.internal.configuration.CaptorAnnotationProcessor:<init>:17, 1168, 1, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:equals:109, 999, 0, 1377, 1
org.mockito.internal.configuration.GlobalConfiguration:<init>:32, 12, 0, 1377, 1
org.mockito.internal.configuration.SpyAnnotationEngine:process:49, 1167, 1, 1377, 1
org.mockito.internal.invocation.ArgumentsComparator:<init>:15, 541, 0, 1377, 1
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper:get:36, 601, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:<init>:101, 1056, 0, 1377, 1
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:40, 1168, 1, 1377, 1
org.mockito.internal.handler.MockHandlerImpl:handle:74, 339, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:61, 999, 0, 1377, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:mockingStarted:72, 1047, 0, 1377, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:mockingStarted:73, 1047, 0, 1377, 1
org.mockito.internal.verification.DefaultRegisteredInvocations:getAll:44, 387, 0, 1377, 1
org.mockito.internal.util.collections.ListUtil:filter:14, 451, 0, 1377, 1
org.mockito.internal.util.collections.ListUtil:filter:15, 451, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker:mockWithFeaturesFrom:54, 1055, 0, 1377, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:103, 533, 0, 1377, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:104, 533, 0, 1377, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:105, 533, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.MockFeatures:withMockFeatures:18, 1056, 0, 1377, 1
org.mockito.internal.invocation.InvocationMatcher:getMethod:44, 346, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.MockBytecodeGenerator:nameFor:63, 141, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator$MockKey:equals:110, 999, 0, 1377, 1
org.mockito.internal.creation.DelegatingMethod:<clinit>:12, 2, 0, 1377, 1
org.mockito.internal.creation.MockSettingsImpl:<init>:27, 1064, 0, 1377, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:process:65, 951, 1, 1377, 1
org.mockito.internal.configuration.injection.scanner.InjectMocksScanner:scan:58, 1167, 1, 1377, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:processInjectMocks:60, 1167, 1, 1377, 1
org.mockito.internal.util.ObjectMethodsGuru:isToString:18, 606, 0, 1377, 1
org.mockito.internal.handler.MockHandlerImpl:handle:52, 703, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:59, 1056, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:58, 1056, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:57, 1056, 0, 1377, 1
org.mockito.internal.creation.bytebuddy.CachingMockBytecodeGenerator$CachedBytecodeGenerator:getOrGenerateMockClass:60, 1056, 0, 1377, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:135, 950, 1, 1377, 1
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:returnValueFor:99, 478, 1, 1377, 1
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 2, 0, 1377, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:createMockFor:35, 543, 0, 1377, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:19, 596, 0, 1377, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:22, 596, 0, 1377, 1
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:78, 545, 0, 1377, 1
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:answer:79, 545, 0, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:87, 1167, 1, 1377, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:86, 1167, 1, 1377, 1
org.mockito.internal.stubbing.BaseStubbing:<init>:14, 671, 0, 1377, 1
