CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.handler.MockHandlerFactory:<init>:13, 1004, 0, 1305, 1
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:49, 645, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 672, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 672, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:19, 672, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 672, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 672, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 672, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 672, 0, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:68, 1141, 1, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:55, 1141, 1, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:65, 1141, 1, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:66, 1141, 1, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:67, 1141, 1, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:59, 1141, 1, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:58, 1141, 1, 1305, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:56, 1141, 1, 1305, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:50, 1156, 1, 1305, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 1156, 1, 1305, 1
org.mockito.internal.invocation.ArgumentsComparator:<init>:15, 528, 0, 1305, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 176, 0, 1305, 1
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:39, 1134, 1, 1305, 1
