CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.progress.MockingProgressImpl:validateState:84, 936, 9, 940, 10
org.mockito.internal.progress.MockingProgressImpl:validateState:83, 936, 9, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 519, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 519, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:19, 519, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 519, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 519, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 519, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 519, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:53, 333, 4, 940, 10
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 936, 9, 940, 10
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 936, 9, 940, 10
org.mockito.internal.invocation.ArgumentsComparator:<init>:14, 418, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 127, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:54, 333, 4, 940, 10
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:20, 935, 9, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:31, 519, 0, 940, 10
org.mockito.internal.invocation.InvocationMatcher:getMethod:41, 287, 0, 940, 10
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:23, 379, 9, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:131, 739, 9, 940, 10
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 1, 0, 940, 10
org.mockito.internal.util.MockCreationValidator:validateMockedType:36, 713, 4, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:55, 662, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:54, 662, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:53, 662, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:52, 662, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:61, 333, 4, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:60, 333, 4, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:32, 519, 0, 940, 10
org.mockito.internal.util.Primitives:isPrimitiveWrapper:14, 320, 0, 940, 10
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:109, 317, 0, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:128, 335, 9, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:124, 335, 9, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:122, 335, 9, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:121, 335, 9, 940, 10
org.mockito.internal.debugging.Location:<init>:26, 650, 0, 940, 10
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:24, 400, 0, 940, 10
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:19, 379, 9, 940, 10
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:22, 379, 9, 940, 10
org.mockito.internal.debugging.Location:<init>:28, 651, 0, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:118, 741, 9, 940, 10
org.mockito.internal.util.MockCreationValidator:validateMockedType:37, 678, 4, 940, 10
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:44, 714, 4, 940, 10
org.mockito.internal.util.MockUtil:<init>:32, 345, 0, 940, 10
org.mockito.internal.util.MockUtil:<init>:31, 345, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:101, 334, 0, 940, 10
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:17, 379, 9, 940, 10
org.mockito.internal.creation.DelegatingMethod:getJavaMethod:25, 496, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:50, 333, 4, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:49, 333, 4, 940, 10
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:17, 519, 0, 940, 10
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:19, 519, 0, 940, 10
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:18, 519, 0, 940, 10
org.mockito.internal.creation.DelegatingMethod:getReturnType:37, 503, 0, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:119, 345, 9, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:120, 345, 9, 940, 10
org.mockito.configuration.DefaultMockitoConfiguration:getDefaultAnswer:32, 417, 0, 940, 10
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:21, 418, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:35, 662, 0, 940, 10
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:29, 368, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:104, 334, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:41, 660, 0, 940, 10
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:117, 741, 9, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:40, 660, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:39, 660, 0, 940, 10
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:21, 520, 0, 940, 10
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:23, 520, 0, 940, 10
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:22, 520, 0, 940, 10
org.mockito.internal.verification.AtLeast:verify:37, 11, 0, 940, 10
org.mockito.internal.creation.cglib.CGLIBHacker:<init>:13, 709, 4, 940, 10
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:19, 519, 0, 940, 10
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:18, 519, 0, 940, 10
org.mockito.internal.verification.AtLeast:verify:34, 14, 0, 940, 10
org.mockito.internal.verification.AtLeast:verify:33, 14, 0, 940, 10
org.mockito.internal.verification.AtLeast:verify:36, 14, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:37, 661, 0, 940, 10
org.mockito.internal.verification.VerificationModeFactory:atLeastOnce:12, 43, 0, 940, 10
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:29, 491, 0, 940, 10
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:28, 491, 0, 940, 10
org.mockito.internal.verification.AtLeast:<init>:29, 48, 0, 940, 10
org.mockito.internal.verification.AtLeast:<init>:30, 48, 0, 940, 10
org.mockito.internal.exceptions.base.StackTraceFilter:filter:49, 656, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:36, 333, 4, 940, 10
org.mockito.internal.creation.jmock.ClassImposterizer$3:filterConstructors:73, 81, 1, 940, 10
org.mockito.internal.progress.MockingProgressImpl:validateState:69, 936, 9, 940, 10
org.mockito.internal.progress.MockingProgressImpl:validateState:71, 936, 9, 940, 10
org.mockito.internal.verification.AtLeast:verify:40, 11, 0, 940, 10
org.mockito.internal.verification.AtLeast:verify:39, 11, 0, 940, 10
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:35, 346, 9, 940, 10
