CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.progress.MockingProgressImpl:validateState:83, 702, 2, 702, 2
org.mockito.internal.progress.MockingProgressImpl:validateState:82, 702, 2, 702, 2
org.mockito.internal.creation.MethodInterceptorFilter:<init>:32, 536, 1, 702, 2
org.mockito.internal.creation.MethodInterceptorFilter:<init>:27, 536, 1, 702, 2
org.mockito.internal.creation.MethodInterceptorFilter:<init>:28, 536, 1, 702, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:pullVerificationMode:35, 399, 1, 702, 2
org.mockito.internal.util.MockUtil:createMock:39, 537, 1, 702, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:43, 702, 2, 702, 2
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:44, 702, 2, 702, 2
org.mockito.internal.util.MockUtil:createMock:35, 537, 1, 702, 2
org.mockito.internal.util.MockUtil:createMock:32, 537, 1, 702, 2
org.mockito.internal.util.MockUtil:createMock:33, 537, 1, 702, 2
org.mockito.internal.util.MockUtil:createMock:38, 537, 1, 702, 2
org.mockito.internal.util.MockUtil:createMock:36, 537, 1, 702, 2
org.mockito.internal.util.MockUtil:createMock:37, 537, 1, 702, 2
org.mockito.internal.verification.VerificationDataImpl:<init>:19, 235, 1, 702, 2
org.mockito.internal.verification.VerificationDataImpl:<init>:18, 235, 1, 702, 2
org.mockito.internal.verification.VerificationDataImpl:<init>:21, 235, 1, 702, 2
org.mockito.internal.verification.VerificationDataImpl:<init>:20, 235, 1, 702, 2
org.mockito.internal.creation.MethodInterceptorFilter:<init>:34, 536, 1, 702, 2
org.mockito.internal.creation.MethodInterceptorFilter:<init>:33, 536, 1, 702, 2
org.mockito.internal.invocation.Invocation:isVoid:192, 400, 1, 702, 2
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:40, 234, 1, 702, 2
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:41, 234, 1, 702, 2
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:38, 234, 1, 702, 2
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:39, 234, 1, 702, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:51, 524, 1, 702, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:50, 524, 1, 702, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:53, 524, 1, 702, 2
org.mockito.internal.exceptions.base.StackTraceFilter:filter:52, 524, 1, 702, 2
org.mockito.internal.util.Primitives:isPrimitiveWrapper:13, 250, 1, 702, 2
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:53, 540, 1, 702, 2
org.mockito.internal.util.CreationValidator:validateExtraInterfaces:21, 534, 1, 702, 2
org.mockito.internal.util.CreationValidator:validateExtraInterfaces:20, 538, 1, 702, 2
org.mockito.internal.util.MockUtil:<init>:29, 273, 0, 702, 2
org.mockito.internal.util.MockUtil:<init>:28, 273, 0, 702, 2
org.mockito.internal.verification.VerificationModeFactory:atLeastOnce:12, 40, 0, 702, 2
org.mockito.internal.stubbing.answers.CallsRealMethods:<init>:30, 7, 0, 702, 2
org.mockito.configuration.DefaultMockitoConfiguration:getDefaultAnswer:32, 333, 1, 702, 2
org.mockito.internal.util.MockUtil:<init>:25, 279, 0, 702, 2
org.mockito.internal.util.MockUtil:<init>:24, 279, 0, 702, 2
