CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.handler.MockHandlerFactory:<init>:13, 1036, 0, 1350, 1
org.mockito.internal.handler.InvocationNotifierHandler:notifyMethodCall:49, 655, 0, 1350, 1
org.mockito.internal.creation.cglib.ClassImposterizer:createProxyClass:102, 1042, 0, 1350, 1
org.mockito.internal.creation.cglib.ClassImposterizer:createProxyClass:103, 1042, 0, 1350, 1
org.mockito.internal.creation.cglib.ClassImposterizer:createProxyClass:95, 1042, 0, 1350, 1
org.mockito.internal.creation.cglib.ClassImposterizer:createProxyClass:104, 1042, 0, 1350, 1
org.mockito.internal.creation.cglib.ClassImposterizer:createProxyClass:105, 1042, 0, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:68, 1176, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:55, 1176, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:65, 1176, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:66, 1176, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:67, 1176, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:59, 1176, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:58, 1176, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:<init>:56, 1176, 1, 1350, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 1193, 1, 1350, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 1193, 1, 1350, 1
org.mockito.internal.invocation.ArgumentsComparator:<init>:15, 531, 0, 1350, 1
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:39, 1169, 1, 1350, 1
org.mockito.internal.invocation.InvocationMatcher:getMethod:45, 347, 0, 1350, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:135, 952, 0, 1350, 1
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 1, 0, 1350, 1
org.mockito.internal.creation.cglib.ClassImposterizer:createProxyClass:106, 857, 0, 1350, 1
org.mockito.internal.creation.cglib.ClassImposterizer:createProxyClass:107, 857, 0, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:87, 1168, 1, 1350, 1
org.mockito.internal.configuration.injection.MockInjection$OngoingMockInjection:handleSpyAnnotation:86, 1168, 1, 1350, 1
