CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.progress.MockingProgressImpl:validateState:83, 808, 4, 808, 4
org.mockito.internal.progress.MockingProgressImpl:validateState:82, 808, 4, 808, 4
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:17, 461, 4, 808, 4
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:16, 461, 4, 808, 4
org.mockito.internal.progress.ThreadSafeMockingProgress:pullVerificationMode:38, 455, 4, 808, 4
org.mockito.internal.util.MockUtil:createMock:43, 612, 4, 808, 4
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:46, 808, 4, 808, 4
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:47, 808, 4, 808, 4
org.mockito.internal.invocation.ArgumentsComparator:<init>:10, 374, 0, 808, 4
org.mockito.internal.util.MockUtil:createMock:35, 612, 4, 808, 4
org.mockito.internal.util.MockUtil:createMock:39, 612, 4, 808, 4
org.mockito.internal.util.MockUtil:createMock:36, 612, 4, 808, 4
org.mockito.internal.util.MockUtil:createMock:37, 612, 4, 808, 4
org.mockito.internal.util.MockUtil:createMock:42, 612, 4, 808, 4
org.mockito.internal.util.MockUtil:createMock:40, 612, 4, 808, 4
org.mockito.internal.util.MockUtil:createMock:41, 612, 4, 808, 4
org.mockito.internal.verification.VerificationDataImpl:<init>:19, 260, 0, 808, 4
org.mockito.internal.verification.VerificationDataImpl:<init>:18, 260, 0, 808, 4
org.mockito.internal.verification.VerificationDataImpl:<init>:21, 260, 0, 808, 4
org.mockito.internal.verification.VerificationDataImpl:<init>:20, 260, 0, 808, 4
org.mockito.internal.invocation.Invocation:isVoid:182, 453, 4, 808, 4
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:40, 259, 4, 808, 4
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:41, 259, 4, 808, 4
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:38, 259, 4, 808, 4
org.mockito.internal.progress.MockingProgressImpl:verificationStarted:39, 259, 4, 808, 4
org.mockito.internal.exceptions.base.StackTraceFilter:filter:51, 593, 4, 808, 4
org.mockito.internal.exceptions.base.StackTraceFilter:filter:50, 593, 4, 808, 4
org.mockito.internal.exceptions.base.StackTraceFilter:filter:53, 593, 4, 808, 4
org.mockito.internal.exceptions.base.StackTraceFilter:filter:52, 593, 4, 808, 4
org.mockito.internal.util.Primitives:isPrimitiveWrapper:14, 286, 0, 808, 4
org.mockito.internal.debugging.Location:<init>:26, 581, 4, 808, 4
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:44, 614, 4, 808, 4
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:20, 354, 0, 808, 4
