CodeElement, passed(s), failed(s), totalpassed, totalfailed
org.mockito.internal.progress.MockingProgressImpl:validateState:84, 943, 1, 945, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:83, 943, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:25, 521, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:24, 521, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:19, 521, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:21, 521, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:20, 521, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:23, 521, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:22, 521, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:51, 339, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:49, 943, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:validateState:48, 943, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:26, 126, 1, 945, 1
org.mockito.internal.invocation.ArgumentsComparator:<init>:14, 421, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:52, 339, 1, 945, 1
org.mockito.internal.configuration.SpyAnnotationEngine:<init>:20, 942, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:31, 521, 1, 945, 1
org.mockito.internal.invocation.InvocationMatcher:getMethod:41, 289, 0, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:23, 385, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:130, 745, 1, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:<clinit>:9, 1, 0, 945, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:36, 719, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:59, 339, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:58, 339, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:55, 664, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:54, 664, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:53, 664, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:52, 664, 1, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:setMockitoNamingPolicy:32, 521, 1, 945, 1
org.mockito.internal.util.Primitives:isPrimitiveWrapper:14, 322, 1, 945, 1
org.mockito.internal.stubbing.InvocationContainerImpl:getInvocations:109, 319, 0, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:127, 341, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:123, 341, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:121, 341, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:120, 341, 1, 945, 1
org.mockito.internal.debugging.Location:<init>:26, 652, 1, 945, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:24, 403, 1, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:19, 385, 1, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:22, 385, 1, 945, 1
org.mockito.internal.debugging.Location:<init>:28, 653, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:117, 747, 1, 945, 1
org.mockito.internal.util.MockCreationValidator:validateMockedType:37, 684, 1, 945, 1
org.mockito.internal.creation.jmock.ClassImposterizer:canImposterise:44, 720, 1, 945, 1
org.mockito.internal.util.MockUtil:<init>:32, 344, 0, 945, 1
org.mockito.internal.util.MockUtil:<init>:31, 344, 0, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:100, 340, 1, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:safelyDisableAccess:17, 385, 1, 945, 1
org.mockito.internal.creation.DelegatingMethod:getJavaMethod:25, 498, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:48, 339, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:processAnnotationOn:47, 339, 1, 945, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:17, 521, 1, 945, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:19, 521, 1, 945, 1
org.mockito.internal.invocation.realmethod.CGLIBProxyRealMethod:<init>:18, 521, 1, 945, 1
org.mockito.internal.creation.DelegatingMethod:getReturnType:37, 505, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:119, 351, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:118, 351, 1, 945, 1
org.mockito.configuration.DefaultMockitoConfiguration:getDefaultAnswer:32, 420, 1, 945, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:21, 421, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:35, 664, 1, 945, 1
org.mockito.internal.invocation.ArgumentsComparator:argumentsMatch:29, 371, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:throwIfAlreadyAssigned:103, 340, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:41, 662, 1, 945, 1
org.mockito.MockitoAnnotations:processAnnotationDeprecatedWay:116, 747, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:40, 662, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:39, 662, 1, 945, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:21, 522, 1, 945, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:23, 522, 1, 945, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:22, 522, 1, 945, 1
org.mockito.internal.verification.AtLeast:verify:37, 11, 0, 945, 1
org.mockito.internal.creation.cglib.CGLIBHacker:<init>:13, 715, 1, 945, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:19, 521, 1, 945, 1
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod:<init>:18, 521, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:37, 663, 1, 945, 1
org.mockito.internal.verification.AtLeast:verify:34, 14, 0, 945, 1
org.mockito.internal.verification.AtLeast:verify:33, 14, 0, 945, 1
org.mockito.internal.verification.AtLeast:verify:36, 14, 0, 945, 1
org.mockito.internal.verification.VerificationModeFactory:atLeastOnce:12, 43, 0, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:29, 494, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:reportOngoingStubbing:28, 494, 1, 945, 1
org.mockito.internal.verification.AtLeast:<init>:29, 48, 0, 945, 1
org.mockito.internal.verification.AtLeast:<init>:30, 48, 0, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:49, 658, 1, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:34, 339, 1, 945, 1
org.mockito.internal.creation.jmock.ClassImposterizer$3:filterConstructors:73, 82, 0, 945, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:69, 943, 1, 945, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:71, 943, 1, 945, 1
org.mockito.internal.verification.AtLeast:verify:40, 11, 0, 945, 1
org.mockito.internal.verification.AtLeast:verify:39, 11, 0, 945, 1
org.mockito.internal.configuration.DefaultAnnotationEngine:createMockFor:33, 352, 1, 945, 1
org.mockito.internal.invocation.InvocationMatcher:hasSameMethod:93, 422, 1, 945, 1
org.mockito.internal.progress.MockingProgressImpl:validateState:77, 943, 1, 945, 1
org.mockito.internal.stubbing.InvocationContainerImpl:setInvocationForPotentialStubbing:38, 500, 1, 945, 1
org.mockito.internal.stubbing.InvocationContainerImpl:setInvocationForPotentialStubbing:36, 500, 1, 945, 1
org.mockito.internal.stubbing.InvocationContainerImpl:setInvocationForPotentialStubbing:37, 500, 1, 945, 1
org.mockito.internal.configuration.InjectingAnnotationEngine:process:53, 740, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:filter:46, 664, 1, 945, 1
org.mockito.internal.configuration.GlobalConfiguration:getDefaultAnswer:63, 421, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:isBad:21, 663, 1, 945, 1
org.mockito.internal.creation.jmock.SearchingClassLoader:addIfNewElement:63, 722, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:threadSafely:24, 943, 1, 945, 1
org.mockito.internal.util.ObjectMethodsGuru:isToString:22, 476, 1, 945, 1
org.mockito.internal.progress.ArgumentMatcherStorageImpl:pullMatchers:38, 521, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:isBad:17, 663, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:isBad:19, 663, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:isBad:18, 663, 1, 945, 1
org.mockito.internal.exceptions.base.StackTraceFilter:isBad:20, 663, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:mockingStarted:72, 714, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:mockingStarted:73, 714, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:threadSafely:21, 943, 1, 945, 1
org.mockito.internal.configuration.GlobalConfiguration:<clinit>:22, 1, 0, 945, 1
org.mockito.internal.util.MockCreationValidator:validateType:18, 716, 1, 945, 1
org.mockito.internal.progress.ThreadSafeMockingProgress:threadSafely:22, 4, 0, 945, 1
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:primitiveOf:116, 120, 0, 945, 1
org.mockito.internal.util.MockCreationValidator:validateType:21, 716, 1, 945, 1
org.mockito.internal.invocation.InvocationMatcher:<init>:30, 565, 1, 945, 1
org.mockito.internal.util.MockUtil:isMockitoMock:84, 455, 1, 945, 1
org.mockito.internal.creation.jmock.SearchingClassLoader:addIfNewElement:66, 722, 1, 945, 1
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues:primitiveOf:114, 158, 0, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:enableAccess:29, 387, 1, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:enableAccess:31, 387, 1, 945, 1
org.mockito.internal.util.reflection.AccessibilityChanger:enableAccess:30, 387, 1, 945, 1
org.mockito.internal.creation.jmock.SearchingClassLoader:addIfNewElement:64, 722, 1, 945, 1
org.mockito.internal.util.MockCreationValidator:<init>:11, 355, 0, 945, 1
org.mockito.internal.progress.SequenceNumber:<clinit>:9, 1, 0, 945, 1
