CodeElement, SuspiciousScore
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(org.jfree.chart.plot.Marker):2106, 6.23134
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer):2122, 6.23134
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer):2139, 6.23134
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2158, 6.23134
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2159, 6.23134
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2166, 6.23134
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2163, 6.22634
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2167, 6.22634
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2168, 6.22634
org.jfree.chart.plot.CategoryPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2170, 6.22634
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(org.jfree.chart.plot.Marker):2378, 6.23134
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer):2396, 6.23134
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer):2415, 6.23134
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2436, 6.23134
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2440, 6.23134
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2441, 6.23134
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2448, 6.23134
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2437, 6.22634
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2445, 6.22634
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2449, 6.22634
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2450, 6.22634
org.jfree.chart.plot.CategoryPlot#removeRangeMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2452, 6.22634
org.jfree.chart.plot.XYPlot#removeDomainMarker(org.jfree.chart.plot.Marker):2232, 6.23134
org.jfree.chart.plot.XYPlot#removeDomainMarker(org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer):2248, 6.23134
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer):2265, 6.23134
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2285, 6.23134
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2286, 6.23134
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2293, 6.23134
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2290, 6.22634
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2294, 6.22634
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2295, 6.22634
org.jfree.chart.plot.XYPlot#removeDomainMarker(int,org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer,boolean):2297, 6.22634
org.jfree.chart.plot.XYPlot#removeRangeMarker(org.jfree.chart.plot.Marker):2465, 6.23134
org.jfree.chart.plot.XYPlot#removeRangeMarker(org.jfree.chart.plot.Marker,org.jfree.chart.util.Layer):2481, 6.23134
