CodeElement, SuspiciousScore
org.apache.commons.math.fraction.Fraction:compareTo:261, 1.0
org.apache.commons.math.fraction.Fraction:compareTo:259, 1.0
org.apache.commons.math.fraction.Fraction:compareTo:260, 1.0
org.apache.commons.math.fraction.Fraction:doubleValue:270, 0.19245008972987526
org.apache.commons.math.util.MathUtils:gcd:608, 0.15617376188860607
org.apache.commons.math.util.MathUtils:gcd:604, 0.15075567228888181
org.apache.commons.math.fraction.Fraction:<init>:230, 0.14907119849998599
org.apache.commons.math.util.MathUtils:gcd:577, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:209, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:210, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:223, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:224, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:236, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:235, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:234, 0.14907119849998599
org.apache.commons.math.fraction.Fraction:<init>:214, 0.14907119849998599
org.apache.commons.math.util.MathUtils:gcd:610, 0.14433756729740646
org.apache.commons.math.util.MathUtils:gcd:597, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:584, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:603, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:617, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:583, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:616, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:613, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:576, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:580, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:579, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:607, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:590, 0.14285714285714285
org.apache.commons.math.util.MathUtils:gcd:563, 0.1414213562373095
org.apache.commons.math.util.MathUtils:gcd:562, 0.1414213562373095
org.apache.commons.math.util.MathUtils:gcd:561, 0.1414213562373095
org.apache.commons.math.MessagesResources_fr:<clinit>:45, 0.0
org.apache.commons.math.MathException:translate:71, 0.0
org.apache.commons.math.MathException:translate:69, 0.0
org.apache.commons.math.MessagesResources_fr:<init>:34, 0.0
org.apache.commons.math.MessagesResources_fr:<init>:33, 0.0
org.apache.commons.math.MessagesResources_fr:getContents:41, 0.0
org.apache.commons.math.ArgumentOutsideDomainException:<init>:41, 0.0
org.apache.commons.math.ArgumentOutsideDomainException:<init>:39, 0.0
org.apache.commons.math.FunctionEvaluationException:getArgument:150, 0.0
org.apache.commons.math.MathException:translate:65, 0.0
org.apache.commons.math.MathException:translate:80, 0.0
org.apache.commons.math.MathException:translate:63, 0.0
org.apache.commons.math.MathException:translate:74, 0.0
org.apache.commons.math.MathException:<init>:116, 0.0
org.apache.commons.math.MathException:<init>:115, 0.0
org.apache.commons.math.MathException:<clinit>:42, 0.0
org.apache.commons.math.MathException:getMessage:173, 0.0
org.apache.commons.math.MathException:buildMessage:92, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:70, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:71, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:72, 0.0
org.apache.commons.math.MathException:<init>:114, 0.0
org.apache.commons.math.MathException:<init>:113, 0.0
org.apache.commons.math.ConvergenceException:<init>:34, 0.0
org.apache.commons.math.ConvergenceException:<init>:35, 0.0
org.apache.commons.math.MathException:getPattern:153, 0.0
org.apache.commons.math.MathException:getArguments:162, 0.0
org.apache.commons.math.ConvergenceException:<init>:46, 0.0
org.apache.commons.math.ConvergenceException:<init>:45, 0.0
org.apache.commons.math.ConvergenceException:<init>:65, 0.0
org.apache.commons.math.ConvergenceException:<init>:66, 0.0
org.apache.commons.math.MathException:<init>:144, 0.0
org.apache.commons.math.MathException:<init>:145, 0.0
org.apache.commons.math.MathException:<init>:143, 0.0
org.apache.commons.math.MathException:<init>:142, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:39, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:<init>:37, 0.0
org.apache.commons.math.DuplicateSampleAbscissaException:getDuplicateAbscissa:46, 0.0
org.apache.commons.math.MathException:<init>:129, 0.0
org.apache.commons.math.MathException:<init>:127, 0.0
org.apache.commons.math.MathException:<init>:128, 0.0
org.apache.commons.math.MathException:<init>:126, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:98, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:96, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:97, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:110, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:108, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:109, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:85, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:84, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:86, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:141, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:140, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:142, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:126, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:125, 0.0
org.apache.commons.math.FunctionEvaluationException:<init>:124, 0.0
org.apache.commons.math.MathConfigurationException:<init>:46, 0.0
org.apache.commons.math.MathConfigurationException:<init>:45, 0.0
org.apache.commons.math.MathConfigurationException:<init>:65, 0.0
org.apache.commons.math.MathConfigurationException:<init>:66, 0.0
org.apache.commons.math.MaxIterationsExceededException:getMaxIterations:64, 0.0
org.apache.commons.math.MaxIterationsExceededException:<init>:58, 0.0
org.apache.commons.math.MaxIterationsExceededException:<init>:57, 0.0
org.apache.commons.math.MaxIterationsExceededException:<init>:56, 0.0
org.apache.commons.math.MaxIterationsExceededException:<init>:43, 0.0
org.apache.commons.math.MaxIterationsExceededException:<init>:44, 0.0
org.apache.commons.math.MaxIterationsExceededException:<init>:45, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:derivative:158, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:evaluate:125, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:evaluate:124, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:differentiate:236, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:differentiate:235, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:differentiate:229, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:differentiate:228, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:polynomialSplineDerivative:169, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:polynomialSplineDerivative:168, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:value:138, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:polynomialDerivative:248, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:<init>:119, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:<init>:118, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:<init>:117, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:<init>:116, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:<init>:115, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:<init>:114, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:isStrictlyIncreasing:221, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialFunction:evaluate:127, 0.0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:value:150, 0.0
