CodeElement, SuspiciousScore
org.apache.commons.math.analysis.BrentSolver#solve(double,double):141, 4.5080599999999995
org.apache.commons.math.analysis.BrentSolver#solve(double,double):151, 4.504949822365046
org.apache.commons.math.analysis.BrentSolver#solve(double,double):147, 4.504916953381771
org.apache.commons.math.analysis.BrentSolver#solve(double,double):128, 4.504827766952966
org.apache.commons.math.analysis.BrentSolver#solve(double,double):129, 4.504827766952966
org.apache.commons.math.analysis.BrentSolver#solve(double,double):131, 4.504827766952966
org.apache.commons.math.analysis.BrentSolver#solve(double,double):133, 4.504827766952966
org.apache.commons.math.analysis.BrentSolver#solve(double,double):134, 4.504827766952966
org.apache.commons.math.analysis.BrentSolver#solve(double,double):137, 4.504827766952966
org.apache.commons.math.analysis.BrentSolver#solve(double,double):138, 4.504827766952966
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):193, 3.290245356250363
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):194, 3.290245356250363
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):182, 3.2897445008972985
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):183, 3.2897445008972985
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):184, 3.2897445008972985
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):185, 3.2897445008972985
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):186, 3.2897445008972985
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):187, 3.2897445008972985
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):175, 3.2896769533817705
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):176, 3.2896769533817705
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):178, 3.2896769533817705
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):179, 3.2896769533817705
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):180, 3.2896769533817705
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):189, 3.2896769533817705
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):196, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):197, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):199, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):200, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):201, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):203, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):206, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):207, 3.28782
org.apache.commons.math.analysis.BrentSolver#solve(double,double,double,double,double,double):209, 3.28782
